label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19,mobile_accel_x20,mobile_accel_y20,mobile_accel_z20,mobile_gyros_x20,mobile_gyros_y20,mobile_gyros_z20
shake,10201,206,206_10201_260413222203280,-2.008774518966675,2.816950559616089,10.018150329589844,0.15668681263923645,1.3286309242248535,-0.45478883385658264,-3.303889751434326,0.03170489892363548,9.252447128295898,0.7539598345756531,1.2919789552688599,0.7017309069633484,-1.0115658044815063,3.775874137878418,9.416953086853027,0.8871283531188965,1.404225468635559,1.1172716617584229,-0.5682953596115112,4.932205677032471,8.799007415771484,0.7409789562225342,1.539531946182251,0.8871283531188965,-1.022931694984436,4.552345275878906,7.646264553070068,0.4436405599117279,1.074511170387268,0.6223185062408447,-1.439282774925232,4.95912504196167,7.878966808319092,0.2813032269477844,0.5568032264709473,0.2889390289783478,-1.9573289155960083,5.248058319091797,7.921439170837402,0.2848156988620758,-0.22189663350582123,0.09544762223958969,-1.8747764825820923,5.122435092926025,8.155936241149902,0.2776380479335785,-0.6001746654510498,0.007941242307424545,-1.6606189012527466,5.227719306945801,8.111668586730957,0.23564109206199646,-0.6230821013450623,0.0030543238390237093,-1.4847464561462402,5.434698581695557,8.37966537475586,0.26160284876823425,-0.4812087416648865,0.005345067009329796,-1.1736794710159302,5.431707382202148,8.524430274963379,0.3594939112663269,-0.37094762921333313,-0.05406153202056885,-1.1407781839370728,5.418546676635742,8.120043754577637,0.5071704983711243,-0.5623010396957397,-0.20311254262924194,-1.301695466041565,5.310271739959717,8.011170387268066,0.5254964232444763,-0.9187406301498413,-0.31642794609069824,-0.8805587291717529,5.68175745010376,7.433901786804199,0.3087921440601349,-1.2330305576324463,-0.49418962001800537,-0.9523434042930603,5.577071189880371,7.454838752746582,-0.08460476994514465,-1.2366957664489746,-0.5540543794631958,-1.2089736461639404,5.633901119232178,7.698906898498535,-0.25182899832725525,-1.230587124824524,-0.397825688123703,-1.1359925270080566,5.750551223754883,8.331808090209961,-0.2078467458486557,-1.0600031614303589,-0.27320927381515503,-0.97926265001297,5.84147834777832,8.863015174865723,-0.01435532234609127,-0.8103121519088745,-0.1750127524137497,-1.0845468044281006,5.942574977874756,8.26121997833252,0.06734783947467804,-0.8261946439743042,-0.03283398225903511,-1.0414760112762451,5.9647088050842285,7.576872825622559,-0.09621120244264603,-1.0480912923812866,0.021991131827235222,-0.6556333899497986,5.858826160430908,7.355536937713623,-0.33200499415397644,-1.3380992412567139,0.06643154472112656
