label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19,mobile_accel_x20,mobile_accel_y20,mobile_accel_z20,mobile_gyros_x20,mobile_gyros_y20,mobile_gyros_z20,mobile_accel_x21,mobile_accel_y21,mobile_accel_z21,mobile_gyros_x21,mobile_gyros_y21,mobile_gyros_z21
shake,10301,204,204_10301_260413183544389,-3.570091485977173,-0.8147560954093933,11.775678634643555,0.8020654320716858,0.49510589241981506,-0.007635809946805239,-3.0592236518859863,-0.6376872062683105,8.304888725280762,0.8265000581741333,0.5991056561470032,-0.08292489498853683,-2.9718856811523438,-0.4097708761692047,6.283552169799805,0.40927940607070923,0.3623955249786377,-0.19333870708942413,-3.500101327896118,-0.19262222945690155,6.593422889709473,-0.036651886999607086,0.10461059212684631,-0.18875721096992493,-4.356133460998535,-0.08315058797597885,8.14217758178711,-0.2666424810886383,-0.06200277432799339,-0.032681263983249664,-4.591228485107422,-0.04187439754605293,9.626923561096191,-0.3121519088745117,-0.08384118974208832,0.1438586562871933,-4.18564510345459,-0.1704886108636856,10.321440696716309,-0.22189663350582123,-0.0032070400193333626,0.19364413619041443,-3.6083765029907227,-0.4414757788181305,10.236495018005371,-0.05436696484684944,0.1262962967157364,0.11835505068302155,-3.37687087059021,-0.5916253924369812,9.538987159729004,0.060781046748161316,0.12217295914888382,-0.004581485874950886,-3.6323046684265137,-0.641276478767395,8.961718559265137,0.043371398001909256,0.04978547990322113,-0.06215549260377884,-3.9876389503479004,-0.5515456199645996,8.98086166381836,-0.010842849500477314,-0.06750056147575378,-0.035124726593494415,-3.7423746585845947,-0.42771705985069275,9.151947975158691,-0.08872810751199722,-0.10537417232990265,-0.0360410213470459,-3.5509488582611084,-0.4085744619369507,9.355937004089355,-0.1081230640411377,-0.09376774728298187,-0.051159925758838654,-3.5874392986297607,-0.4019941985607147,9.591629981994629,-0.0360410213470459,-0.03711003437638283,-0.06444623321294785,-3.6945180892944336,-0.4085744619369507,9.483354568481445,0.043982263654470444,0.0204639695584774,-0.056810423731803894,-3.721437454223633,-0.44805604219436646,9.144171714782715,0.040775224566459656,0.036651886999607086,-0.04581485688686371,-3.830310821533203,-0.4462614357471466,9.016156196594238,-0.010842849500477314,0.0256563201546669,-0.025350889191031456,-3.9355950355529785,-0.4450650215148926,9.084949493408203,-0.05849030241370201,-0.011759147047996521,1.527161948615685E-4,-3.8919260501861572,-0.45643091201782227,9.312865257263184,-0.05192350596189499,-0.03955349326133728,0.007483093533664942,-3.8255252838134766,-0.4103690981864929,9.381061553955078,-0.014202605932950974,-0.035124726593494415,0.007177661173045635,-3.854238986968994,-0.39900317788124084,9.167501449584961,-0.008857538923621178,-0.040317077189683914,0.03940077871084213,-3.733999729156494,-0.39062830805778503,8.96231746673584,-0.05451968312263489,-0.046425722539424896,0.06444623321294785
