label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25,watch_accel_x26,watch_accel_y26,watch_accel_z26,watch_gyros_x26,watch_gyros_y26,watch_gyros_z26,watch_accel_x27,watch_accel_y27,watch_accel_z27,watch_gyros_x27,watch_gyros_y27,watch_gyros_z27
shake,10301,107,107_10301_260409173541256,3.7421371936798096,-7.9415669441223145,-4.165910720825195,0.09529497474431992,0.13316862285137177,-0.16737708449363708,3.84269380569458,-6.751648902893066,-3.8498764038085938,0.27000242471694946,0.23457226157188416,-0.16004669666290283,4.125209331512451,-6.189011573791504,-2.8179752826690674,0.13316862285137177,0.3078760802745819,-0.04886921867728233,3.9025487899780273,-7.129932880401611,-2.7988216876983643,-0.23090706765651703,0.30543261766433716,0.004886921960860491,3.4548330307006836,-8.647856712341309,-3.912125587463379,-0.38117989897727966,0.15515977144241333,-0.045204028487205505,3.56017804145813,-8.65982723236084,-4.6471452713012695,0.004886921960860491,0.07941248267889023,-0.08185594528913498,3.8714241981506348,-7.848193168640137,-4.537012100219727,0.36651915311813354,0.09285151958465576,-0.06108652427792549,3.93367338180542,-7.16584587097168,-3.955221176147461,0.2675589919090271,0.1160643994808197,0.030543262138962746,3.6511576175689697,-7.3238630294799805,-3.270479440689087,-0.13316862285137177,0.08429940044879913,0.12217304855585098,3.5051112174987793,-8.094796180725098,-3.3303346633911133,-0.2883284091949463,-0.025656340643763542,0.08918632566928864,3.665522813796997,-8.49941635131836,-3.8379054069519043,0.00855211354792118,-0.08674286305904388,0.0012217304902151227,3.8810009956359863,-8.08282470703125,-4.1156325340271,0.2076941877603531,-0.06108652427792549,-0.02321287989616394,4.010287761688232,-7.886500358581543,-3.928884983062744,0.1417207419872284,-0.009773843921720982,-0.015882495790719986,3.7253777980804443,-8.02536392211914,-3.7493197917938232,-0.01710422709584236,0.04764748737215996,0.019547687843441963,3.6607344150543213,-8.257601737976074,-3.804386615753174,-0.02687807008624077,0.02687807008624077,0.042760565876960754,3.6535518169403076,-8.487444877624512,-3.732560396194458,0.10262536257505417,0.01710422709584236,0.010995574295520782,3.6343982219696045,-8.53532886505127,-4.153939723968506,0.2223549485206604,0.0024434609804302454,-0.02932153269648552,3.9839515686035156,-8.329427719116211,-4.381389141082764,0.4605923891067505,0.02076941914856434,-0.07452555745840073,4.062960147857666,-7.860164165496826,-4.000710964202881,0.50335294008255,0.059864792972803116,-0.0806342139840126,3.971980571746826,-7.201758861541748,-3.6152446269989014,0.2223549485206604,0.10995574295520782,-0.05253441259264946,3.646369218826294,-7.362170219421387,-3.5194764137268066,-0.1014036312699318,0.09651670604944229,0.012217304669320583,3.6128504276275635,-8.226476669311523,-3.4332852363586426,-0.23335053026676178,0.02321287989616394,0.03420845419168472,3.9815573692321777,-8.4108304977417,-3.9911341667175293,-0.06352998316287994,-0.030543262138962746,0.0,3.993528366088867,-8.339004516601562,-3.993528366088867,0.12461651116609573,-0.00366519158706069,0.0,3.8977603912353516,-8.125920295715332,-3.914519786834717,0.16859880089759827,0.04398229718208313,-0.006108652334660292,3.8283286094665527,-7.965508937835693,-3.5242648124694824,0.042760565876960754,0.05375614017248154,0.036651913076639175,3.711012601852417,-8.149862289428711,-3.3877954483032227,-0.06475171446800232,0.051312681287527084,0.03176499158143997,3.6798880100250244,-8.281543731689453,-3.555389642715454,-0.03787364438176155,0.04886921867728233,0.010995574295520782
