label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19,mobile_accel_x20,mobile_accel_y20,mobile_accel_z20,mobile_gyros_x20,mobile_gyros_y20,mobile_gyros_z20,mobile_accel_x21,mobile_accel_y21,mobile_accel_z21,mobile_gyros_x21,mobile_gyros_y21,mobile_gyros_z21,mobile_accel_x22,mobile_accel_y22,mobile_accel_z22,mobile_gyros_x22,mobile_gyros_y22,mobile_gyros_z22,mobile_accel_x23,mobile_accel_y23,mobile_accel_z23,mobile_gyros_x23,mobile_gyros_y23,mobile_gyros_z23,mobile_accel_x24,mobile_accel_y24,mobile_accel_z24,mobile_gyros_x24,mobile_gyros_y24,mobile_gyros_z24,mobile_accel_x25,mobile_accel_y25,mobile_accel_z25,mobile_gyros_x25,mobile_gyros_y25,mobile_gyros_z25,mobile_accel_x26,mobile_accel_y26,mobile_accel_z26,mobile_gyros_x26,mobile_gyros_y26,mobile_gyros_z26,mobile_accel_x27,mobile_accel_y27,mobile_accel_z27,mobile_gyros_x27,mobile_gyros_y27,mobile_gyros_z27,mobile_accel_x28,mobile_accel_y28,mobile_accel_z28,mobile_gyros_x28,mobile_gyros_y28,mobile_gyros_z28,mobile_accel_x29,mobile_accel_y29,mobile_accel_z29,mobile_gyros_x29,mobile_gyros_y29,mobile_gyros_z29,mobile_accel_x30,mobile_accel_y30,mobile_accel_z30,mobile_gyros_x30,mobile_gyros_y30,mobile_gyros_z30
random,999,110,110_999_260409205517732,0.9571290612220764,6.0711894035339355,8.361719131469727,-0.0821613147854805,1.4031563997268677,0.3390299379825592,2.008774518966675,5.85284423828125,7.9621171951293945,-0.17638720571994781,1.216995358467102,0.11163553595542908,0.07058826833963394,5.5005011558532715,8.299505233764648,-1.0184643268585205,1.068860650062561,-0.2364046722650528,-3.490530014038086,3.7633118629455566,10.875977516174316,-2.2146902084350586,0.39675667881965637,-0.27748534083366394,-2.4945175647735596,4.432703971862793,13.759926795959473,-2.1749839782714844,-0.8298597931861877,-0.4734202027320862,-2.908475875854492,4.402793884277344,13.396217346191406,-1.1223113536834717,-1.6821688413619995,-0.8168789148330688,-3.4061830043792725,3.472583770751953,11.69013500213623,-1.3984222412109375,-1.706908941268921,-0.3480401933193207,-0.859621524810791,3.208176851272583,10.952547073364258,-2.642906427383423,-2.3565635681152344,0.21059563755989075,2.8630123138427734,2.6159534454345703,13.670793533325195,-2.9834635257720947,-2.749807834625244,0.1496618688106537,4.392025947570801,2.4358935356140137,15.436697006225586,-1.905592679977417,-2.394742727279663,-0.26129740476608276,3.6544384956359863,2.169093608856201,14.784652709960938,-0.2577849328517914,-1.700342059135437,-0.5606211423873901,2.915654420852661,2.5351955890655518,12.09033489227295,0.952949047088623,-1.0430516004562378,-0.6701186895370483,2.844467878341675,3.9529430866241455,8.62014389038086,1.3959786891937256,-0.8575014472007751,-0.8547525405883789,2.555534601211548,4.9292144775390625,6.599404811859131,1.1102467775344849,-0.8587231636047363,-0.8523091077804565,2.4185454845428467,5.346762180328369,6.478567123413086,0.5612320303916931,-0.6716458201408386,-0.6391173005104065,2.445464849472046,5.746363639831543,7.239484786987305,0.34498587250709534,-0.5752819180488586,-0.397825688123703,2.644667148590088,5.672784328460693,7.8388872146606445,0.4419606626033783,-0.5329795479774475,-0.27748534083366394,2.4472594261169434,5.338985443115234,7.456035137176514,0.5656607747077942,-0.5488619804382324,-0.20387612283229828,2.531606435775757,4.76530647277832,6.981060028076172,0.43860089778900146,-0.5320632457733154,-0.047952886670827866,3.159722328186035,4.48115873336792,6.966104984283447,0.23212862014770508,-0.4958694875240326,0.05100720748305321,3.3547372817993164,4.24785852432251,7.246663570404053,0.13240493834018707,-0.4712821841239929,0.0030543238390237093,3.2650065422058105,4.147359848022461,7.456035137176514,0.17684535682201385,-0.4705185890197754,-0.10201441496610641,2.9796624183654785,4.278367042541504,7.393822193145752,0.324063777923584,-0.43142324686050415,-0.13500112295150757,3.0975089073181152,4.399204254150391,7.0271220207214355,0.3906480371952057,-0.2977965772151947,-0.045967575162649155,3.4821550846099854,4.626522541046143,6.741179466247559,0.34605491161346436,-0.1562286615371704,0.009010255336761475,3.7633118629455566,4.884947299957275,6.677769660949707,0.3413206934928894,-0.11759147047996521,-0.006872228812426329,3.9086756706237793,5.139782905578613,6.414559364318848,0.282524973154068,-0.10155627131462097,-0.0792597085237503,3.754936933517456,5.283352375030518,6.375676155090332,0.07422006875276566,-0.08903354406356812,-0.09911280870437622,3.4887354373931885,5.613562107086182,6.842276573181152,-0.0154243353754282,-0.02306014485657215,-0.061391908675432205,3.5258240699768066,5.645267009735107,6.954739093780518,0.03940077871084213,0.064598947763443,0.04321868345141411,3.153740167617798,5.486144065856934,6.67717170715332,-0.06200277432799339,0.1484401375055313,0.13041962683200836
