label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19
random,999,202,202_999_260412121453917,-2.213959217071533,3.473181962966919,4.541577339172363,0.49984011054039,-0.14630211889743805,0.17852523922920227,-1.5601203441619873,3.79681134223938,4.666004180908203,-0.09330959618091583,-0.4517345130443573,0.33857181668281555,-0.8231309652328491,4.058227062225342,5.988038539886475,-0.62857985496521,-0.6120865345001221,0.3559814393520355,-0.23629122972488403,4.208376884460449,8.22293472290039,-0.8297070860862732,-0.5450441241264343,0.2680169343948364,0.2793620526790619,4.001996040344238,9.70229721069336,-0.6973021626472473,-0.38179048895835876,0.11713331937789917,0.5694918036460876,3.4923245906829834,10.059426307678223,-0.49892380833625793,-0.2542724609375,-0.0565049909055233,0.494716078042984,3.040679454803467,9.994221687316895,-0.37400195002555847,-0.18142683804035187,-0.1640172004699707,0.1178465187549591,2.7020950317382812,9.931410789489746,-0.31322091817855835,-0.12522727251052856,-0.1594357043504715,-0.16151553392410278,2.5190439224243164,9.594022750854492,-0.30115634202957153,-0.10995566099882126,-0.08200860023498535,-0.18843477964401245,2.3048863410949707,9.132207870483398,-0.37843072414398193,-0.23823726177215576,0.013133592903614044,0.05742774158716202,2.1918256282806396,9.550353050231934,-0.4243983030319214,-0.36942046880722046,0.06811141967773438,0.26919254660606384,2.1200408935546875,10.26640510559082,-0.3016144931316376,-0.38240134716033936,0.0902552679181099,0.48514479398727417,1.9160526990890503,10.2478609085083,-0.17119485139846802,-0.3715584874153137,0.1101083755493164,0.698704183101654,1.9106688499450684,10.152148246765137,-0.13775001466274261,-0.34498587250709534,0.11423171311616898,0.7417750358581543,2.1888344287872314,10.350153923034668,-0.1357647031545639,-0.24572035670280457,0.07589995115995407,0.5868397355079651,2.334198474884033,10.285548210144043,-0.11545344442129135,-0.1360701322555542,0.03436114266514778,0.4295116662979126,2.190629243850708,9.954142570495605,-0.12400554865598679,-0.13683371245861053,0.031001387163996696,0.4785645306110382,1.9896320104599,10.04865837097168,-0.11377356201410294,-0.18493930995464325,0.05238165333867073,0.4773681163787842,1.8652052879333496,10.417153358459473,-0.02825249545276165,-0.2029598206281662,0.10567960888147354,0.5264210104942322,2.053041934967041,10.678568840026855,0.10858121514320374,-0.15317434072494507,0.18677189946174622
