label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16
shake,10202,202,202_10202_260412121139950,-2.760514497756958,-5.4013190269470215,-7.570465564727783,-0.9663888216018677,-1.7666223049163818,-1.6090190410614014,-2.808398485183716,-6.208165168762207,-7.053318023681641,-1.1313223838806152,-1.7238616943359375,-1.595579981803894,-3.375824451446533,-6.892906665802002,-6.514622688293457,-1.0690141916275024,-1.598023533821106,-1.470963478088379,-3.294421434402466,-7.321468830108643,-6.028599739074707,-0.9321803450584412,-1.5222761631011963,-1.3353514671325684,-3.359065055847168,-7.474697589874268,-5.609614372253418,-0.8600982427597046,-1.361007809638977,-1.2657127380371094,-3.7660791873931885,-7.513004779815674,-5.578489780426025,-0.7049384713172913,-1.1545352935791016,-1.1301007270812988,-3.713406801223755,-7.24485445022583,-5.87776517868042,-0.6377432942390442,-1.056796908378601,-1.0152580738067627,-3.6966474056243896,-7.3454108238220215,-5.861005783081055,-0.4764748811721802,-0.9541715383529663,-0.8979719281196594,-3.7828385829925537,-7.177816867828369,-5.535394191741943,-0.3481931984424591,-0.8588765263557434,-0.8222246170043945,-4.1874589920043945,-7.156269073486328,-5.453991413116455,-0.2981022298336029,-0.7232644557952881,-0.7134906053543091,-4.37420654296875,-6.696582317352295,-5.633556365966797,-0.1111774742603302,-0.5510004758834839,-0.5400048494338989,-4.388571739196777,-6.629544734954834,-5.78678560256958,0.042760565876960754,-0.4691445231437683,-0.45692721009254456,-4.280832767486572,-6.380547523498535,-5.738901615142822,0.05009094998240471,-0.40072759985923767,-0.36163222789764404,-4.431667327880859,-6.476315498352051,-5.78678560256958,-0.05864306539297104,-0.3188716471195221,-0.25045475363731384,-4.54419469833374,-6.370970726013184,-5.841852188110352,-0.04642575979232788,-0.2015855312347412,-0.15760323405265808,-4.738125324249268,-6.332663536071777,-6.102819919586182,0.019547687843441963,-0.1417207419872284,-0.1111774742603302,-4.671087741851807,-6.27280855178833,-6.287173748016357,0.042760565876960754,-0.1160643994808197,-0.08918632566928864
