label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25,watch_accel_x26,watch_accel_y26,watch_accel_z26,watch_gyros_x26,watch_gyros_y26,watch_gyros_z26,watch_accel_x27,watch_accel_y27,watch_accel_z27,watch_gyros_x27,watch_gyros_y27,watch_gyros_z27,watch_accel_x28,watch_accel_y28,watch_accel_z28,watch_gyros_x28,watch_gyros_y28,watch_gyros_z28,watch_accel_x29,watch_accel_y29,watch_accel_z29,watch_gyros_x29,watch_gyros_y29,watch_gyros_z29,watch_accel_x30,watch_accel_y30,watch_accel_z30,watch_gyros_x30,watch_gyros_y30,watch_gyros_z30,watch_accel_x31,watch_accel_y31,watch_accel_z31,watch_gyros_x31,watch_gyros_y31,watch_gyros_z31
shake,10202,206,206_10202_260413222617099,4.132391929626465,-0.5530605912208557,-8.015787124633789,-0.44226643443107605,1.7079792022705078,2.878396987915039,3.581725835800171,0.0,-7.501033782958984,-1.4294246435165405,1.8985692262649536,3.160616874694824,2.734178304672241,-2.126051187515259,-7.015010833740234,-2.7452285289764404,1.8961256742477417,3.601661443710327,2.5067291259765625,-6.466738700866699,-7.709329605102539,-3.249803066253662,1.703092336654663,3.584557294845581,3.00711727142334,-8.667010307312012,-9.607931137084961,-2.4801127910614014,1.4648548364639282,3.154508113861084,2.1092917919158936,-10.737994194030762,-8.707711219787598,-1.2718214988708496,1.6236798763275146,2.746450185775757,2.011129379272461,-11.767500877380371,-6.730101108551025,-0.24556782841682434,1.4917329549789429,1.9058995246887207,3.6535518169403076,-11.805809020996094,-4.338293552398682,-0.31031954288482666,1.2486085891723633,1.3084733486175537,3.5458126068115234,-12.260706901550293,-3.3494882583618164,-0.6829473376274109,1.0641272068023682,0.8625417351722717,3.1483752727508545,-13.256694793701172,-3.332728862762451,-0.911410927772522,0.7440338730812073,0.4508185386657715,2.7461493015289307,-13.601459503173828,-4.003105163574219,-0.43249258399009705,0.2687807083129883,-0.1771509200334549,2.698265314102173,-11.580753326416016,-5.118803024291992,0.2223549485206604,0.00733038317412138,-0.5375614166259766,2.9879636764526367,-9.320627212524414,-6.0836663246154785,0.7452555894851685,-0.3139847218990326,-0.8845328688621521,3.0765492916107178,-8.327033042907715,-6.514622688293457,0.7391469478607178,-0.4642575979232788,-0.9847147464752197,3.2848446369171143,-7.778761386871338,-6.315904140472412,0.6939429044723511,-0.6939429044723511,-1.1056660413742065,3.3207578659057617,-7.194576263427734,-5.592854976654053,0.8100073337554932,-0.846659243106842,-1.1691961288452148,3.3470940589904785,-6.576871871948242,-5.365406036376953,0.9224064946174622,-1.0140362977981567,-1.253495454788208,3.514688014984131,-5.738901615142822,-5.8873419761657715,0.8906415104866028,-1.253495454788208,-1.3658946752548218,3.378218650817871,-4.7836151123046875,-6.7492547035217285,0.6633996367454529,-1.3096951246261597,-1.3658946752548218,3.442862033843994,-4.438849925994873,-7.862558364868164,0.3897320330142975,-1.330464482307434,-1.379333734512329,3.5745432376861572,-4.496310710906982,-8.010998725891113,0.21135938167572021,-1.235169529914856,-1.340238332748413,3.713406801223755,-4.553771495819092,-7.862558364868164,0.4447098970413208,-1.1850786209106445,-1.3390166759490967,3.507505416870117,-4.185064792633057,-7.6351094245910645,0.8148942589759827,-1.1032226085662842,-1.2779301404953003,3.469198226928711,-4.1395745277404785,-7.876923561096191,0.8674286603927612,-1.1105530261993408,-1.2424999475479126,3.4117374420166016,-3.9480385780334473,-8.236053466796875,0.8772025108337402,-1.0751228332519531,-1.1704177856445312,3.3925838470458984,-3.339911460876465,-8.803479194641113,0.7195992469787598,-1.007927656173706,-1.0519099235534668,3.445256233215332,-3.0861260890960693,-9.047688484191895,0.50335294008255,-0.9272934198379517,-0.9248499870300293,3.641580820083618,-3.5697548389434814,-8.880094528198242,0.2577851414680481,-0.8246681094169617,-0.8100073337554932,3.756502389907837,-4.189853191375732,-8.71728801727295,0.17348572611808777,-0.675616979598999,-0.6963863968849182,3.936067581176758,-4.235342979431152,-8.425195693969727,0.2932153046131134,-0.5852088928222656,-0.6475171446800232,4.120420932769775,-3.97916316986084,-8.267178535461426,0.3029891550540924,-0.4508185386657715,-0.607200026512146,4.256890773773193,-3.576937437057495,-8.169015884399414,0.17837265133857727,-0.3579670190811157,-0.5583308339118958
