label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14
shake,10203,109,109_10203_260409190837645,3.797203779220581,-7.0317702293396,-5.521028995513916,0.15882496535778046,-0.036651913076639175,-0.05253441259264946,3.778050184249878,-6.926425457000732,-5.57370138168335,0.11239920556545258,-0.02687807008624077,-0.04398229718208313,3.801992416381836,-6.981492042541504,-5.69580602645874,0.1111774742603302,-0.039095375686883926,-0.03176499158143997,3.778050184249878,-6.897695064544678,-5.6670756340026855,0.11728613078594208,-0.04886921867728233,-0.02321287989616394,3.7900211811065674,-6.914454460144043,-5.377377033233643,0.1062905490398407,-0.039095375686883926,-0.02321287989616394,3.7229835987091064,-6.907271862030029,-5.494692802429199,0.04642575979232788,-0.009773843921720982,-0.013439035043120384,3.737348794937134,-6.909666061401367,-5.616796970367432,0.03176499158143997,0.0012217304902151227,-0.019547687843441963,3.7924153804779053,-6.952761650085449,-5.671864032745361,0.04153883829712868,-0.00855211354792118,-0.025656340643763542,3.7876269817352295,-6.885724067687988,-5.556941986083984,0.05009094998240471,-0.004886921960860491,-0.025656340643763542,3.8594532012939453,-6.967126846313477,-5.418078422546387,0.042760565876960754,0.0024434609804302454,-0.02076941914856434,3.8379054069519043,-6.92881965637207,-5.552153587341309,0.00855211354792118,0.00366519158706069,-0.00733038317412138,3.8331170082092285,-6.947973251342773,-5.583278179168701,0.0012217304902151227,0.004886921960860491,-0.006108652334660292,3.8546648025512695,-6.957550048828125,-5.612008571624756,0.009773843921720982,0.0,-0.010995574295520782,3.840299606323242,-6.957550048828125,-5.542576789855957,0.01466076634824276,-0.0012217304902151227,-0.009773843921720982,3.801992416381836,-7.003039836883545,-5.513846397399902,0.01710422709584236,0.0,-0.009773843921720982
