label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14
shake,10203,109,109_10203_260409190834958,3.7684733867645264,-7.094019412994385,-5.394136428833008,0.2321287989616394,-0.07330382615327835,-0.10751228034496307,3.7828385829925537,-7.266402244567871,-5.295974254608154,0.22968533635139465,-0.06719517707824707,-0.1014036312699318,3.7876269817352295,-7.266402244567871,-5.188235282897949,0.17470745742321014,-0.04398229718208313,-0.07208210229873657,3.7828385829925537,-7.184999465942383,-5.279214859008789,0.1160643994808197,-0.02321287989616394,-0.05375614017248154,3.7828385829925537,-7.225700855255127,-5.22175407409668,0.07819075137376785,-0.013439035043120384,-0.036651913076639175,3.773261785507202,-7.194576263427734,-5.2265424728393555,0.05253441259264946,-0.006108652334660292,-0.025656340643763542,3.7828385829925537,-7.19936466217041,-5.228936672210693,0.012217304669320583,0.009773843921720982,-0.00733038317412138,3.7684733867645264,-7.16584587097168,-5.374982833862305,-0.009773843921720982,0.019547687843441963,-0.0024434609804302454,3.7469255924224854,-7.139509677886963,-5.43723201751709,-0.006108652334660292,0.00733038317412138,0.0,3.7828385829925537,-7.139509677886963,-5.324704647064209,-0.010995574295520782,0.004886921960860491,-0.0012217304902151227,3.7900211811065674,-7.151480674743652,-5.360617637634277,-0.00855211354792118,0.0024434609804302454,-0.0012217304902151227,3.8067808151245117,-7.129932880401611,-5.370194435119629,-0.009773843921720982,0.0024434609804302454,-0.0012217304902151227,3.7900211811065674,-7.115567684173584,-5.386953830718994,0.009773843921720982,-0.00366519158706069,-0.00733038317412138,3.780444383621216,-7.070077419281006,-5.377377033233643,0.024434609338641167,-0.00733038317412138,-0.013439035043120384,3.8570590019226074,-7.134721279144287,-5.295974254608154,0.03176499158143997,-0.00855211354792118,-0.015882495790719986
