label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13
shake,10203,109,109_10203_260409190741081,4.0749311447143555,-6.761225700378418,-5.5329999923706055,-0.03420845419168472,0.01710422709584236,0.006108652334660292,4.034229755401611,-6.722918510437012,-5.583278179168701,-0.02321287989616394,0.01466076634824276,-0.00366519158706069,4.079719543457031,-6.720524311065674,-5.664681434631348,0.006108652334660292,0.004886921960860491,-0.010995574295520782,4.0533833503723145,-6.761225700378418,-5.643133640289307,0.018325956538319588,0.0,-0.015882495790719986,4.050989151000977,-6.847416877746582,-5.506663799285889,0.009773843921720982,0.006108652334660292,-0.015882495790719986,4.031835556030273,-6.825869083404541,-5.463568210601807,-0.0024434609804302454,0.015882495790719986,-0.019547687843441963,4.0533833503723145,-6.732495307922363,-5.4875102043151855,-0.004886921960860491,0.015882495790719986,-0.01710422709584236,4.077325344085693,-6.828263282775879,-5.523423194885254,-0.0024434609804302454,0.012217304669320583,-0.012217304669320583,4.086902141571045,-6.852205276489258,-5.5976433753967285,-0.00366519158706069,0.00366519158706069,-0.0012217304902151227,4.127603530883789,-6.909666061401367,-5.5114521980285645,-0.010995574295520782,0.004886921960860491,0.0024434609804302454,4.1156325340271,-6.864176273345947,-5.475539207458496,-0.02321287989616394,0.013439035043120384,0.00366519158706069,4.1395745277404785,-6.845022678375244,-5.463568210601807,-0.036651913076639175,0.019547687843441963,0.00855211354792118,4.113238334655762,-6.809109687805176,-5.48272180557251,-0.03298672288656235,0.02076941914856434,0.006108652334660292,4.067748546600342,-6.766014099121094,-5.556941986083984,-0.03176499158143997,0.01466076634824276,0.012217304669320583
