label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13
shake,10203,109,109_10203_260409190814124,3.97916316986084,-6.871358871459961,-5.504269599914551,-0.009773843921720982,0.00366519158706069,0.004886921960860491,3.974374771118164,-6.89530086517334,-5.535394191741943,-0.009773843921720982,0.0024434609804302454,0.00366519158706069,3.9695863723754883,-6.919242858886719,-5.542576789855957,-0.012217304669320583,-0.00366519158706069,0.006108652334660292,3.998316764831543,-6.916848659515381,-5.571307182312012,-0.00733038317412138,-0.0012217304902151227,0.004886921960860491,4.031835556030273,-6.888118267059326,-5.506663799285889,-0.013439035043120384,0.004886921960860491,0.004886921960860491,3.9600095748901367,-6.8593878746032715,-5.566518783569336,-0.009773843921720982,0.0024434609804302454,0.00366519158706069,3.971980571746826,-6.8809356689453125,-5.540182590484619,-0.004886921960860491,0.0,0.004886921960860491,3.9408559799194336,-6.825869083404541,-5.60722017288208,-0.004886921960860491,-0.0012217304902151227,0.0024434609804302454,4.01268196105957,-6.854599475860596,-5.456385612487793,-0.006108652334660292,-0.0012217304902151227,0.00366519158706069,3.9671921730041504,-6.9240312576293945,-5.4875102043151855,-0.00366519158706069,0.0012217304902151227,0.0012217304902151227,3.9480385780334473,-6.864176273345947,-5.535394191741943,-0.0012217304902151227,0.0,0.0024434609804302454,3.9456443786621094,-6.907271862030029,-5.530605792999268,-0.0024434609804302454,0.0024434609804302454,0.0012217304902151227,3.9647979736328125,-6.878541469573975,-5.509057998657227,-0.0024434609804302454,0.0024434609804302454,0.0012217304902151227,3.974374771118164,-6.907271862030029,-5.518634796142578,-0.00855211354792118,0.0012217304902151227,0.00366519158706069
