label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14
shake,10203,109,109_10203_260409190817209,4.079719543457031,-6.907271862030029,-5.432443618774414,0.010995574295520782,-0.004886921960860491,-0.00366519158706069,4.137180328369141,-6.861782073974609,-5.418078422546387,0.009773843921720982,-0.004886921960860491,-0.0024434609804302454,4.156333923339844,-6.84981107711792,-5.406107425689697,0.00855211354792118,-0.004886921960860491,-0.0012217304902151227,4.10366153717041,-6.828263282775879,-5.386953830718994,0.00855211354792118,-0.004886921960860491,0.0012217304902151227,4.108449935913086,-6.871358871459961,-5.406107425689697,0.004886921960860491,-0.0012217304902151227,0.0012217304902151227,4.0749311447143555,-6.856993675231934,-5.406107425689697,0.0024434609804302454,-0.0012217304902151227,0.0,4.089296340942383,-6.828263282775879,-5.410895824432373,-0.0012217304902151227,0.004886921960860491,0.0,4.0964789390563965,-6.861782073974609,-5.497087001800537,-0.0024434609804302454,0.0024434609804302454,0.0012217304902151227,4.10366153717041,-6.88332986831665,-5.4875102043151855,-0.0024434609804302454,0.0024434609804302454,0.00366519158706069,4.129997730255127,-6.825869083404541,-5.4659624099731445,-0.0012217304902151227,0.0012217304902151227,0.0,4.110844135284424,-6.866570472717285,-5.415684223175049,0.0,0.00366519158706069,-0.0024434609804302454,4.060565948486328,-6.842628479003906,-5.506663799285889,-0.0012217304902151227,0.0012217304902151227,-0.0012217304902151227,4.1156325340271,-6.828263282775879,-5.396530628204346,0.0,-0.0012217304902151227,0.0,4.110844135284424,-6.825869083404541,-5.475539207458496,0.0012217304902151227,-0.0024434609804302454,0.0,4.089296340942383,-6.868964672088623,-5.458779811859131,-0.006108652334660292,-0.0012217304902151227,0.004886921960860491
