label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15
shake,10203,107,107_10203_260409173241750,-3.487539052963257,-5.299503803253174,7.564908981323242,0.5480984449386597,-0.08750637620687485,-0.34666576981544495,-3.5018959045410156,-5.402993679046631,7.2436723709106445,0.47372564673423767,-0.1288924664258957,-0.24144430458545685,-3.418147087097168,-5.325226783752441,7.117451190948486,0.3917170464992523,-0.08139773458242416,-0.1490510106086731,-3.0963125228881836,-5.227719306945801,7.168896675109863,0.32452189922332764,0.0717766135931015,-0.14263692498207092,-3.0311081409454346,-4.96630334854126,7.1132636070251465,0.28664830327033997,0.22617268562316895,-0.18356487154960632,-3.2685956954956055,-4.841278553009033,6.837490558624268,0.18524473905563354,0.23991714417934418,-0.16279546916484833,-3.3200414180755615,-4.749154567718506,6.782455921173096,0.020311253145337105,0.14340050518512726,-0.11438442766666412,-3.2141590118408203,-4.688137531280518,7.06062126159668,-0.11468986421823502,0.06780599057674408,-0.07620538026094437,-3.139383316040039,-4.686941146850586,7.384250640869141,-0.2153298407793045,0.09575305134057999,-0.06887500733137131,-3.236292600631714,-4.843072891235352,7.628318786621094,-0.28695371747016907,0.12476912885904312,-0.05742128938436508,-3.308077335357666,-4.9435715675354,7.974081516265869,-0.2903134822845459,0.10277800261974335,-0.003665188793092966,-3.243471145629883,-5.02851676940918,8.207381248474121,-0.22708898782730103,0.02779434807598591,0.05864302068948746,-3.032902717590332,-5.217549800872803,8.209176063537598,-0.15836669504642487,-0.02458730712532997,0.09544762223958969,-2.806182861328125,-5.3246283531188965,8.127820014953613,-0.15836669504642487,0.02626718580722809,0.08231402933597565,-2.806182861328125,-5.435296535491943,8.158329010009766,-0.2023489624261856,0.08765909820795059,0.03787361457943916,-2.964108943939209,-5.410770416259766,8.335397720336914,-0.1747073233127594,0.039706211537122726,0.024740023538470268
