label	sub_label	user	file_id	acc_magnitude_band1_energy	acc_magnitude_band2_energy	acc_magnitude_band3_energy	acc_magnitude_band4_energy	acc_magnitude_spectral_bandwidth	acc_magnitude_spectral_centroid	acc_magnitude_spectral_entropy	acc_magnitude_total_energy	acc_x_band1_energy	acc_x_band2_energy	acc_x_band3_energy	acc_x_band4_energy	acc_x_spectral_bandwidth	acc_x_spectral_centroid	acc_x_spectral_entropy	acc_x_total_energy	acc_y_band1_energy	acc_y_band2_energy	acc_y_band3_energy	acc_y_band4_energy	acc_y_spectral_bandwidth	acc_y_spectral_centroid	acc_y_spectral_entropy	acc_y_total_energy	acc_z_band1_energy	acc_z_band2_energy	acc_z_band3_energy	acc_z_band4_energy	acc_z_spectral_bandwidth	acc_z_spectral_centroid	acc_z_spectral_entropy	acc_z_total_energy	gyro_magnitude_band1_energy	gyro_magnitude_band2_energy	gyro_magnitude_band3_energy	gyro_magnitude_band4_energy	gyro_magnitude_spectral_bandwidth	gyro_magnitude_spectral_centroid	gyro_magnitude_spectral_entropy	gyro_magnitude_total_energy	gyro_x_band1_energy	gyro_x_band2_energy	gyro_x_band3_energy	gyro_x_band4_energy	gyro_x_spectral_bandwidth	gyro_x_spectral_centroid	gyro_x_spectral_entropy	gyro_x_total_energy	gyro_y_band1_energy	gyro_y_band2_energy	gyro_y_band3_energy	gyro_y_band4_energy	gyro_y_spectral_bandwidth	gyro_y_spectral_centroid	gyro_y_spectral_entropy	gyro_y_total_energy	gyro_z_band1_energy	gyro_z_band2_energy	gyro_z_band3_energy	gyro_z_band4_energy	gyro_z_spectral_bandwidth	gyro_z_spectral_centroid	gyro_z_spectral_entropy	gyro_z_total_energy
shake	10202	108	108_10202_260409180337110	0.16849573	0.5089258	0.26483518	0.05774354	2.6243463	4.270273	5.879284	1.0000001	0.062287226	0.7634448	0.16029634	0.013971325	1.7469983	3.6097791	5.165438	0.99999946	0.0925121	0.66772306	0.22068536	0.019079758	1.941316	3.8497002	5.370321	1.0000004	0.10152893	0.63768744	0.20847145	0.052312143	2.8856091	4.3718066	5.6958084	0.9999998	0.47297964	0.26259944	0.23378114	0.03063956	2.4512205	3.2265575	5.240875	0.9999998	0.090988174	0.820969	0.07211485	0.015928043	1.8562516	3.391516	4.9916263	1.0000001	0.09846687	0.75629437	0.07400198	0.071236506	2.5892735	4.0140047	5.5118146	0.9999998	0.14062485	0.7897937	0.067629606	0.0019518918	1.1776354	2.9729717	4.8296366	1.0000002
shake	10202	108	108_10202_260409180339262	0.20620976	0.52851415	0.23890442	0.02637166	2.6909347	3.891718	5.7435837	1.0	0.11534506	0.7140486	0.15369733	0.016908748	1.7627076	3.3724132	5.1673284	0.99999976	0.05471672	0.64632183	0.29200467	0.006956969	1.9601145	4.02236	5.45542	1.0000004	0.1634817	0.5794148	0.18689665	0.070207246	2.7133727	4.1599464	5.969751	1.0000005	0.41152245	0.3632096	0.20796336	0.017304849	2.373977	3.2893107	5.573672	1.0000005	0.15944864	0.7523248	0.06780038	0.020426271	1.740007	3.1802487	5.2101746	1.0000001	0.16071144	0.7036238	0.11697612	0.01868876	2.0171642	3.2614913	5.121542	0.9999997	0.21241727	0.7130794	0.07184174	0.0026615586	1.2187798	2.7548223	4.843071	0.99999994
shake	10202	108	108_10202_260409180342134	0.26179662	0.4163522	0.28022966	0.041621253	3.0493631	4.1450152	5.9486547	0.99999946	0.107611656	0.7484964	0.12745282	0.016438855	1.7667863	3.4221985	5.282969	0.9999997	0.14262266	0.52876407	0.31894436	0.009669541	2.3217049	4.0909557	5.8093634	1.0000005	0.095246375	0.47264323	0.3378197	0.09429051	2.9509306	5.0630803	6.230276	0.9999997	0.35906714	0.24479234	0.3418819	0.054258045	3.2220294	4.122383	5.4672422	0.99999934	0.1365555	0.67241096	0.16337337	0.027660571	2.0876095	3.6021225	5.5444193	1.0000007	0.045533285	0.63653207	0.17567801	0.14225635	3.2424169	5.170882	5.9322305	0.9999994	0.13465497	0.78319955	0.0734717	0.008673679	1.4387678	3.0621362	5.016981	0.99999976
shake	10202	108	108_10202_260409180344022	0.15936804	0.42400554	0.35039118	0.06623544	2.9720464	4.671133	6.067929	0.9999998	0.10113602	0.78402936	0.10194879	0.012885794	1.5608176	3.2373734	5.015032	0.9999999	0.05296476	0.73654056	0.20170157	0.008793358	1.8341213	3.8474402	5.4002404	1.0000005	0.107222	0.5288294	0.2792199	0.084728874	3.1151888	4.9103093	6.1672363	1.0000001	0.4489419	0.34691072	0.1754871	0.028660689	2.364034	3.18171	5.311289	1.0000006	0.11565759	0.7284001	0.131919	0.02402303	2.1376925	3.5595586	5.342641	0.99999976	0.07884842	0.6712275	0.18309245	0.06683146	2.8297665	4.346491	5.678428	0.9999998	0.16923505	0.7860661	0.041856878	0.0028417886	1.058702	2.7657855	4.67958	0.9999997
shake	10202	108	108_10202_260409180345963	0.19391339	0.36059865	0.40993425	0.03555368	2.7761123	4.548441	5.987358	0.99999994	0.11012584	0.80245614	0.06603656	0.02138138	1.7175685	3.1529956	4.9043045	1.0000001	0.11030714	0.65689534	0.22339389	0.00940352	2.0084422	3.7540479	5.4932227	0.9999999	0.121527605	0.45872954	0.24558607	0.1741569	3.52054	5.366785	6.332079	0.9999999	0.4054641	0.37569353	0.18817912	0.030663142	2.4931622	3.2710273	5.246066	0.99999976	0.13723162	0.672043	0.13623834	0.05448686	2.4460626	3.6949408	5.5257454	0.99999976	0.1119713	0.731483	0.12964007	0.026905527	2.393636	3.681376	5.2542806	1.0	0.19196391	0.773237	0.031075299	0.003723817	1.0477688	2.6690662	4.6464696	1.0000002
shake	10202	108	108_10202_260409180347797	0.23706478	0.3892676	0.29505694	0.07861045	2.8949072	4.1763043	5.8510857	0.9999998	0.07142131	0.85343105	0.06917769	0.0059701526	1.3653295	3.1721878	4.79988	1.0000002	0.13200702	0.63831794	0.21635213	0.013322607	2.0355065	3.789746	5.6095977	0.9999998	0.079961464	0.65316606	0.20055102	0.06632145	2.8427703	4.508631	5.7729735	1.0	0.4699369	0.26197496	0.23659922	0.031488843	2.4963303	3.2464538	5.264417	1.0000005	0.061948203	0.8187926	0.09697577	0.022283155	2.0000076	3.5634816	5.0519896	0.9999995	0.10361177	0.5216338	0.23084828	0.14390638	3.312977	5.209535	6.069737	1.0000005	0.0936844	0.86960316	0.03223381	0.0044789067	1.0674382	2.8999593	4.5372524	1.0000001
shake	10202	108	108_10202_260409180349968	0.37006044	0.2915415	0.3101995	0.028198387	2.538277	3.5445373	5.5786605	1.0	0.08401063	0.8478134	0.062409233	0.005766966	1.3541744	3.1167846	4.823302	1.0000001	0.19818346	0.5829547	0.19913593	0.019725673	2.0338213	3.4985082	5.460015	0.99999994	0.13891464	0.6542841	0.19040331	0.016398065	2.4985685	3.85102	5.4176345	1.0000001	0.5649818	0.14327012	0.26040095	0.031346712	2.60929	2.943865	4.779429	0.99999976	0.0726508	0.869459	0.054875918	0.0030139922	1.3543124	3.1248193	4.5904527	0.9999996	0.14198625	0.79729766	0.05118376	0.00953221	1.51296	2.9256234	4.7482467	0.9999999	0.09254738	0.8730225	0.033170182	0.0012595206	0.94492704	2.8707612	4.4832	0.9999995
shake	10202	108	108_10202_260409180351943	0.2322981	0.51913613	0.19376683	0.05479906	2.889848	3.9217029	5.856635	1.0000001	0.09950143	0.7572642	0.13067971	0.012554869	1.6541567	3.2904189	5.0510006	1.0000002	0.11044633	0.59023404	0.28351048	0.015809366	2.1045077	4.024267	5.6208897	1.0000002	0.12697215	0.5198183	0.18744889	0.16576087	3.6865547	4.995975	6.0284057	1.0	0.36118942	0.33561882	0.2747419	0.028449632	2.5266247	3.5887969	5.419193	0.99999976	0.12485326	0.7571728	0.06807759	0.049896356	2.3613272	3.4034922	5.0266533	1.0000001	0.104007706	0.6846098	0.13487367	0.07650875	2.8470132	3.930578	5.4034553	1.0000001	0.13998291	0.80252755	0.054518823	0.0029704266	1.1091664	2.8000104	4.607624	0.99999964
shake	10202	108	108_10202_260409180354215	0.2755876	0.501281	0.15404427	0.06908732	3.1717315	3.8000362	5.7944503	1.0000002	0.10392971	0.74420524	0.13162287	0.0202421	1.7962466	3.3359337	5.073823	0.9999998	0.17716871	0.55047	0.25920564	0.013155476	2.3597927	3.8578377	5.6660185	0.99999964	0.07873716	0.3165686	0.40534052	0.19935337	3.7341835	6.26588	6.450922	0.9999998	0.4434915	0.3595474	0.17442141	0.022539381	2.5267835	3.015385	5.2950783	0.9999997	0.08402585	0.6182146	0.22671136	0.0710481	2.802016	4.2349606	5.624607	0.99999994	0.09516901	0.5984097	0.16072774	0.14569345	3.5680995	4.735613	5.7113223	1.0	0.16971776	0.7666663	0.058347408	0.0052682846	1.2216436	2.7795866	4.6770787	0.9999997
shake	10202	108	108_10202_260409180355953	0.22469106	0.41227072	0.3298852	0.033152875	2.3958037	3.9631255	5.6978865	0.99999946	0.08692395	0.8526431	0.053360306	0.007072792	1.3463551	3.073593	4.7434263	1.0000002	0.12148484	0.6095482	0.24572112	0.023245577	1.9981449	3.7936342	5.4083138	0.9999999	0.14882278	0.45644718	0.35081014	0.043920036	3.1051636	4.9348254	6.0567884	1.0	0.5667643	0.20641956	0.1970233	0.029793186	2.4043016	2.8500931	5.021859	1.0	0.09553314	0.7607986	0.13316572	0.010502747	2.055519	3.582983	5.187153	0.9999998	0.09288209	0.75551337	0.12870605	0.022898756	2.2516596	3.6417952	5.243699	1.0000001	0.16230062	0.81446695	0.02221583	0.0010166599	0.9102076	2.6956735	4.562107	1.0000002
shake	10202	108	108_10202_260409180357941	0.40001154	0.39343622	0.18867816	0.017874181	2.4358125	3.0189166	5.4812117	1.0000001	0.15764408	0.7851989	0.045033358	0.0121236555	1.4188484	2.89986	4.769786	1.0000001	0.33280694	0.38066408	0.27532578	0.011202977	2.295907	3.349355	5.356193	0.9999999	0.23987526	0.35636932	0.32969397	0.07406146	3.2495382	4.7377973	6.142662	0.9999998	0.5227341	0.27981544	0.18611692	0.011333694	2.2627583	2.676899	4.7741446	1.0000001	0.13043295	0.73036164	0.115410075	0.023795582	2.07609	3.4959927	5.3022614	1.0000002	0.1797056	0.7788741	0.026767382	0.014652849	1.4487532	2.7876494	4.5817547	1.0	0.18650426	0.7881005	0.021562435	0.0038329968	0.9726135	2.6561525	4.4791994	1.0000001
shake	10202	108	108_10202_260409180359744	0.32897463	0.45026743	0.2106726	0.0100853555	2.2444363	3.208905	5.5771513	1.0000004	0.07988255	0.806085	0.10186863	0.012163434	1.5597795	3.3437183	5.0760436	0.9999996	0.2924924	0.42523646	0.2560911	0.026179764	2.5782092	3.6430953	5.8180285	0.99999964	0.19890867	0.30442506	0.29289886	0.20376757	4.2646646	6.063958	5.978054	1.0000002	0.4511634	0.23604645	0.2859182	0.02687181	2.5795627	3.2589364	5.2553153	1.0000001	0.14867896	0.6879437	0.10737912	0.05599813	2.7962065	3.7205675	5.1754866	0.99999994	0.14580077	0.8161461	0.03275642	0.005296638	1.3437021	2.8372927	4.51611	0.99999976	0.12026721	0.8153108	0.060765993	0.003655647	1.2072822	3.0119877	4.8840714	0.9999997
shake	10202	108	108_10202_260409180401839	0.16115706	0.49158624	0.32286268	0.024393389	2.371515	4.081129	5.7353673	0.9999996	0.10070017	0.8095373	0.082676284	0.0070864153	1.3855758	3.0644538	4.8124413	0.9999998	0.09901027	0.6693232	0.22428581	0.007380955	1.8898374	3.7419293	5.4695826	1.0000001	0.20113622	0.5916811	0.117889434	0.08929303	3.0042064	4.175613	5.9365597	0.9999997	0.37080607	0.3556082	0.2475482	0.026037568	2.4766684	3.4888847	5.3097653	0.9999998	0.15506956	0.7419767	0.07551332	0.02744065	1.9365909	3.2937782	5.274472	1.0000001	0.11303807	0.73460764	0.12775612	0.02459817	2.0835574	3.4953387	5.30769	0.99999994	0.16975191	0.79702234	0.032058164	0.0011672927	0.8899334	2.6507838	4.5015635	0.9999999
shake	10202	108	108_10202_260409180404024	0.17215386	0.37952903	0.39988625	0.04843091	2.9641628	4.718174	6.0600605	1.0000001	0.09422718	0.7899597	0.10548077	0.010332368	1.5671912	3.2711039	4.9892125	0.9999999	0.14817269	0.51233447	0.3177158	0.021776326	2.3937385	4.1280146	5.669796	0.99999905	0.1257173	0.50623983	0.32962537	0.038417302	2.6874723	4.498787	6.020342	0.9999999	0.39301947	0.24502866	0.32540825	0.036543682	2.7646332	3.8123457	5.599156	0.9999998	0.13646324	0.6600174	0.18727176	0.016248103	2.120083	3.627834	5.516949	1.0000006	0.1060516	0.72541046	0.15341207	0.015125894	1.8801795	3.460836	5.263984	0.9999998	0.1544279	0.80984396	0.03326	0.0024680877	1.0099188	2.7967093	4.6591425	0.9999995
shake	10202	108	108_10202_260409180405977	0.23948812	0.3950318	0.31244415	0.053036064	2.8997545	4.2212887	5.943648	0.9999999	0.14689153	0.76902384	0.073321976	0.010762746	1.6196141	3.03485	4.945182	1.0000001	0.15204003	0.624763	0.21671447	0.006482501	1.9745237	3.6201031	5.508136	0.99999994	0.13338609	0.4935928	0.28552938	0.08749186	3.0552838	4.872232	6.2295966	1.0000004	0.4223832	0.35483938	0.19502246	0.02775498	2.5177855	3.301501	5.5118194	0.99999976	0.13628113	0.65518695	0.17680034	0.031731293	2.31619	3.767086	5.6424522	0.99999976	0.16634183	0.6644675	0.11393145	0.05525916	2.529706	3.6709652	5.5801883	1.0000001	0.22769475	0.743788	0.025955109	0.0025626982	0.98343825	2.5693195	4.594211	1.0000006
shake	10202	108	108_10202_260409180408377	0.34134766	0.37687284	0.24417265	0.037606653	2.7303274	3.5175805	5.5875845	0.9999998	0.08300263	0.8406469	0.06087109	0.0154793635	1.5349197	3.1627686	4.814374	1.0000001	0.25217056	0.45573187	0.27147728	0.020620728	2.2861044	3.6102362	5.535832	1.0000004	0.12905343	0.54554427	0.27098647	0.05441558	3.0419123	4.6661954	5.890443	1.0	0.5205377	0.2349843	0.21411665	0.030361122	2.5233483	2.8935096	4.829254	0.9999998	0.12034546	0.75232065	0.105124325	0.022209538	2.1495824	3.531622	5.2016177	0.99999964	0.094202206	0.7557162	0.12531942	0.02476185	2.2474935	3.680096	5.2952824	0.9999994	0.12912276	0.8489818	0.018919174	0.0029764276	0.9220244	2.7376943	4.4391994	1.0000004
shake	10202	108	108_10202_260409180410421	0.26817682	0.4582879	0.23086187	0.04267365	2.7200828	3.7038202	5.6576414	1.0000004	0.092785805	0.8133101	0.08656997	0.007334139	1.4513623	3.233954	4.991603	1.0	0.19321841	0.50764257	0.28621563	0.0129233785	2.3039875	3.861849	5.647561	0.9999999	0.1508879	0.44283706	0.3467519	0.059522822	2.9968047	4.8496065	6.2115803	0.99999964	0.39425007	0.28249627	0.29130253	0.031951286	2.7071402	3.591913	5.503333	1.0000004	0.08595475	0.69052047	0.19594404	0.02758072	2.282797	4.034513	5.667528	1.0000001	0.0653873	0.74055725	0.18177631	0.012279461	1.8101535	3.755458	5.3907886	1.0000001	0.15941975	0.80296344	0.035491806	0.0021256781	1.0498906	2.7984295	4.7199707	1.0000008
shake	10202	108	108_10202_260409180412778	0.2770008	0.38250467	0.2831135	0.057380784	3.0095162	4.1522684	5.796674	0.99999964	0.041988324	0.84634	0.10730309	0.0043687015	1.4009045	3.6120586	5.0292406	1.0000001	0.2227601	0.512996	0.22742304	0.03682102	2.5149927	4.014982	5.8483934	1.0000001	0.12935267	0.22086966	0.56634986	0.08342791	3.0984066	5.7733097	6.2490563	1.0	0.42599347	0.21721685	0.3342982	0.02249172	2.7132554	3.679269	5.508481	1.0000001	0.13548669	0.43809903	0.38148963	0.044924557	2.6863437	4.738216	6.0352497	0.9999998	0.04616966	0.81527746	0.1307852	0.007767819	1.4769088	3.5795367	5.123964	0.99999976	0.05875635	0.891679	0.04830229	0.0012625312	1.0772846	3.247015	4.753855	1.0000002
shake	10203	108	108_10203_260409180524134	0.60623896	0.22750159	0.11743696	0.048822545	3.074857	2.8250144	4.8810716	0.9999998	0.03408668	0.915104	0.04139522	0.009414154	1.2644079	3.3849154	4.6678033	1.0000001	0.23691331	0.31342533	0.43454537	0.01511594	2.4753747	4.358266	5.683346	0.9999998	0.22255473	0.38403434	0.30892432	0.084486574	3.450724	4.717628	6.195648	0.9999997	0.33286458	0.15231645	0.4920379	0.02278096	2.7778387	4.2573557	5.2907615	1.0000001	0.063806355	0.7434519	0.16991267	0.022829268	2.2238703	3.8729057	5.399497	1.0000005	0.05247771	0.7940688	0.13496222	0.018490773	1.8105012	3.5965335	5.0363026	0.9999992	0.05084934	0.93511033	0.012007527	0.0020325896	0.8307337	3.1164453	4.4472327	0.9999997
shake	10203	108	108_10203_260409180526065	0.37687144	0.4811656	0.12147526	0.02048735	2.393811	3.0993497	5.363124	0.9999999	0.05182614	0.77970695	0.14946777	0.018999223	1.8067933	3.7135367	5.2278094	0.99999994	0.19438137	0.44551188	0.345186	0.014920864	2.4282143	4.2378616	5.926854	0.99999976	0.21145558	0.28965372	0.36471882	0.13417183	3.6507416	5.3061295	6.1537604	0.99999976	0.35546765	0.29381263	0.33481613	0.015903441	2.5236022	3.8125618	5.69883	0.9999999	0.111968555	0.67835695	0.18409982	0.025574518	2.1346269	3.7809343	5.557969	0.99999976	0.054275442	0.7240518	0.21204577	0.009627005	1.7219977	3.7802372	5.281142	0.9999999	0.13488594	0.80815274	0.054472014	0.0024896953	1.1456367	3.0242665	4.8893733	1.0
shake	10203	108	108_10203_260409180529109	0.31497508	0.27029243	0.36054233	0.054190204	3.1502876	4.39819	5.634778	1.0	0.0177512	0.88329756	0.09012176	0.0088294605	1.3933334	3.6725392	4.922111	0.99999994	0.17071027	0.73298484	0.08921541	0.007089166	1.7147486	3.4021258	5.2764125	0.9999996	0.12403068	0.36854625	0.36179906	0.14562424	3.2771752	5.726733	6.4260406	1.0	0.39210826	0.26081792	0.30366865	0.043404993	3.1025755	4.062097	5.71866	0.99999964	0.07068021	0.58314157	0.28578234	0.06039565	2.546023	4.707176	6.027764	0.99999976	0.08812572	0.5914713	0.28940615	0.030996852	2.260778	4.296192	5.747505	1.0000001	0.067204	0.86348104	0.066809304	0.0025059008	1.2194337	3.3249836	4.90531	1.0
shake	10203	108	108_10203_260409180531256	0.36023322	0.35415998	0.26774678	0.017859686	2.6241395	3.4405441	5.499507	1.0	0.08397323	0.80926085	0.10221635	0.004549333	1.4755353	3.270448	4.975441	0.99999964	0.17634815	0.6321617	0.18395054	0.007539594	1.8015151	3.5351627	5.4449015	1.0000001	0.15754592	0.28701854	0.3931798	0.16225594	3.3852167	5.7728353	6.1854663	1.0000004	0.40665734	0.3617213	0.21182087	0.019800209	2.3767233	3.254479	5.37503	0.9999996	0.032377806	0.6795109	0.23307642	0.055034958	2.3480792	4.4097095	5.6201205	1.0	0.079179585	0.6913576	0.21079828	0.018664572	2.2100556	3.8622446	5.4737854	0.9999999	0.12819357	0.8167564	0.05143277	0.0036175759	1.2489759	2.9350848	4.7573566	1.0000001
shake	10203	108	108_10203_260409180533000	0.3311209	0.47015977	0.1917018	0.007017582	2.1619449	3.0967798	5.331307	1.0000001	0.09468964	0.84385043	0.053034842	0.008425251	1.302611	3.1214416	4.851993	1.0000004	0.13976301	0.7275086	0.12871158	0.004017388	1.5327387	3.3003638	5.2502966	1.0000006	0.18813138	0.41345888	0.30838197	0.090027556	3.240373	5.027895	6.2054477	1.0000001	0.5062752	0.19199806	0.28808817	0.0136387395	2.3979795	3.200168	5.107373	1.0000002	0.052836314	0.702025	0.21416885	0.030969808	2.242035	4.2762313	5.6691413	0.9999999	0.052789785	0.8209249	0.10829693	0.017988557	1.7410296	3.500957	5.0668354	1.0000001	0.109294504	0.86275846	0.025621193	0.0023258666	0.98267084	2.8393972	4.5254235	0.9999999
shake	10203	108	108_10203_260409180535274	0.51726687	0.31322744	0.15529405	0.014211695	2.2496662	2.6244423	4.9802327	1.0000002	0.11683686	0.8422993	0.034986943	0.005876873	1.2792625	3.0296643	4.8054986	1.0000001	0.311755	0.56303316	0.11682492	0.008386453	1.8841337	3.0968091	5.3587656	0.99999976	0.36955294	0.26098034	0.3458112	0.023655588	3.116009	3.9774113	5.6999245	1.0	0.42039764	0.3149343	0.24222331	0.02244517	2.4378138	3.4622371	5.075122	1.0000005	0.16024193	0.46487734	0.36512715	0.009753855	2.3715808	4.310414	5.9209533	1.0000005	0.14842393	0.7517524	0.09430645	0.00551733	1.6226467	3.1503506	5.0203943	1.0000002	0.1629102	0.8198985	0.015114269	0.0020768235	0.96745646	2.7236202	4.477557	0.9999998
shake	10203	108	108_10203_260409180537116	0.3980107	0.3586521	0.23687583	0.0064612376	2.431436	3.2119544	5.370995	1.0	0.047508184	0.84606963	0.10027709	0.0061451336	1.3028114	3.4028745	4.934891	1.0000001	0.16374785	0.6025768	0.22677942	0.0068959384	1.7966911	3.619515	5.498061	0.9999999	0.39022166	0.437027	0.119880624	0.052870754	2.8440118	3.2678173	5.5417395	1.0000002	0.3634928	0.17926261	0.4271549	0.03008975	2.8304687	3.9677339	5.407766	1.0000002	0.062262442	0.8458863	0.0775048	0.014346613	1.5705627	3.4044495	4.968183	1.0000004	0.043317698	0.85431236	0.08856295	0.013807078	1.6017189	3.3976245	4.8580213	0.9999999	0.047836605	0.90311855	0.046438262	0.0026068625	1.0013101	3.14577	4.624373	1.0000005
shake	10203	108	108_10203_260409180539022	0.41232514	0.48527923	0.092503294	0.009892618	1.8771995	2.5722294	4.9669905	1.0000006	0.10044058	0.8270218	0.06719403	0.005343608	1.3194163	3.1002114	4.784409	1.0	0.2489827	0.5533317	0.1866106	0.011074909	2.0742927	3.484695	5.539177	0.9999997	0.2756174	0.3487978	0.27038956	0.10519524	3.5236032	4.5410953	6.1569743	1.0	0.41356286	0.28116938	0.28772524	0.017542554	2.531612	3.553574	5.3606553	1.0	0.04166955	0.3317788	0.518999	0.10755298	2.9468696	6.029832	6.205931	1.0000005	0.11243618	0.7821276	0.06796366	0.037472665	1.9534456	3.3468633	4.9943743	1.0000002	0.13763575	0.8366798	0.02408961	0.001594958	0.9625755	2.7547615	4.4450297	0.99999994
shake	10203	108	108_10203_260409180542324	0.5060569	0.43608817	0.051418427	0.0064365105	1.6980788	2.032579	4.540822	1.0	0.12362094	0.79167414	0.081365086	0.0033397637	1.2516959	2.963889	4.6319704	0.99999994	0.44020176	0.36708322	0.18553922	0.0071759825	2.2128913	2.7641256	5.0911536	1.0000005	0.40809357	0.3457676	0.15350309	0.09263575	3.4287717	3.6848996	5.720864	1.0000002	0.5586845	0.22866797	0.20550036	0.007147372	2.33241	2.5634518	4.6009545	1.0000007	0.19916049	0.5733879	0.16413413	0.06331762	2.6669831	4.110555	5.8447423	1.0	0.12125002	0.77087104	0.08759494	0.02028418	1.8473656	3.1725917	4.798145	1.0000005	0.17386043	0.79675686	0.027947282	0.0014353782	0.9053422	2.6197863	4.320215	0.9999999
shake	10203	108	108_10203_260409180546329	0.36418894	0.33198667	0.29361933	0.010205035	2.5808287	3.4969804	5.5300674	0.99999994	0.054612033	0.82730114	0.10631058	0.0117762815	1.4567564	3.417826	4.9209285	1.0	0.21007325	0.57731473	0.20769146	0.0049205762	1.940212	3.4194763	5.482009	1.0	0.30969816	0.20413722	0.41051567	0.075648874	3.381231	4.845669	5.976855	0.9999999	0.4839281	0.15316536	0.3145576	0.048349194	3.0682533	3.64986	5.421559	1.0000005	0.133779	0.43606517	0.38256988	0.047586005	2.693728	4.819969	6.0965724	1.0000002	0.05446759	0.8123601	0.11668058	0.016491696	1.6554043	3.5378492	5.054607	1.0000002	0.06965762	0.8819164	0.04506669	0.0033594142	1.0428318	3.026209	4.5456314	1.0000004
shake	10203	108	108_10203_260409180548493	0.420878	0.44627434	0.12646163	0.0063864524	1.9515743	2.5753138	4.941215	1.0000004	0.09621646	0.8401689	0.059699453	0.0039150044	1.0768504	2.9364638	4.5278068	0.9999998	0.2987377	0.47504956	0.22173434	0.0044786194	1.9796526	3.2089117	5.3324738	1.0000002	0.36953932	0.2645467	0.30011597	0.06579844	3.2965407	4.090848	5.7623315	1.0000006	0.4157886	0.24247703	0.31776008	0.023974491	2.5664062	3.4781473	5.0645547	0.9999998	0.08282734	0.6090412	0.27553266	0.03259827	2.328411	4.1856294	5.763155	0.99999934	0.075098045	0.8203715	0.09687422	0.0076562394	1.4267312	3.1633139	4.700199	1.0000002	0.14622933	0.83752865	0.014681031	0.0015610011	0.7674921	2.6530516	4.281761	1.0000001
shake	10203	108	108_10203_260409180550639	0.4792956	0.3424152	0.17062648	0.0076621985	2.2500288	2.7075903	5.079764	0.9999991	0.037997037	0.87126553	0.084724404	0.006012967	1.298054	3.3089752	4.6889124	1.0000002	0.2538829	0.52097744	0.21658352	0.00855662	2.0730357	3.3712823	5.498495	1.0000005	0.5570928	0.28135815	0.090052724	0.07149667	3.2080371	2.919139	5.1947174	1.0000004	0.4557544	0.13849403	0.37733003	0.028421115	2.943249	3.6209402	5.202805	0.9999992	0.083588734	0.8616805	0.039844573	0.014885785	1.513064	3.1533513	4.763008	0.9999995	0.03444531	0.76452494	0.1904113	0.010618738	1.7396028	3.8014376	5.1785054	1.0000001	0.06689864	0.89054024	0.039900955	0.0026600105	1.0263696	3.048473	4.5544686	0.99999994
shake	10203	108	108_10203_260409180552631	0.39887083	0.30498788	0.26773664	0.02840447	2.6358743	3.3558652	5.285159	0.9999996	0.056932814	0.89118344	0.0396644	0.01221959	1.4087677	3.1737404	4.6471863	1.0000002	0.22837222	0.50237274	0.25318372	0.016071673	2.222636	3.5547786	5.5437093	1.0000004	0.5405796	0.096810505	0.22686909	0.13574089	4.2123404	4.3416824	5.4623785	1.0000002	0.4007802	0.15298301	0.4184429	0.027794357	2.7484062	3.9179993	5.3359065	1.0000006	0.11728264	0.71554875	0.109563746	0.057605002	2.7041051	3.8397617	5.439473	1.0000001	0.0470279	0.8446237	0.089342326	0.01900593	1.6189703	3.4315083	4.872944	0.99999964	0.08465801	0.890591	0.02136483	0.0033858093	0.9883643	2.9105597	4.457538	0.99999976
shake	10203	108	108_10203_260409180555186	0.5044109	0.37083828	0.114288	0.010462589	2.1459327	2.4552538	4.9455132	0.9999998	0.12316361	0.79926085	0.07105084	0.0065249885	1.3050169	2.9966614	4.735112	1.0	0.40951815	0.40750208	0.17952456	0.003455469	2.0252132	2.8849604	5.264751	0.99999976	0.47646916	0.31365144	0.16228761	0.047591552	3.0178945	3.1805613	5.422822	0.9999996	0.49426273	0.26987714	0.20721492	0.02864525	2.688974	3.0686073	5.0965075	1.0	0.13788441	0.5305252	0.2875973	0.043993197	2.5070877	4.3091063	5.8880816	1.0	0.15792595	0.7467197	0.08958803	0.0057660136	1.4248443	2.987705	4.8950996	0.99999946	0.18738264	0.78437394	0.02551416	0.0027292564	0.95287126	2.6318758	4.4616303	0.9999999
shake	10203	108	108_10203_260409180557243	0.37785488	0.4813614	0.12872909	0.012054869	2.147645	2.8039062	5.0904655	1.0000004	0.13149096	0.78631175	0.07715928	0.0050376463	1.3281809	3.0509963	4.849119	0.99999946	0.20901081	0.5284985	0.2565156	0.005974992	1.9948508	3.7944276	5.520599	0.99999994	0.28606522	0.40428495	0.23487046	0.07477965	3.1085372	4.0931797	5.972793	1.0	0.37056166	0.34572828	0.26494247	0.018767968	2.3957748	3.6260705	5.268487	1.0000005	0.104840904	0.64927745	0.21846619	0.027415475	2.1128213	3.8593059	5.5381656	1.0	0.10141235	0.81172776	0.08198928	0.004870592	1.4533565	3.0740657	4.7206182	1.0000001	0.17688069	0.7902918	0.030681979	0.0021454592	0.96713483	2.6865273	4.459372	0.99999976
