label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19,mobile_accel_x20,mobile_accel_y20,mobile_accel_z20,mobile_gyros_x20,mobile_gyros_y20,mobile_gyros_z20,mobile_accel_x21,mobile_accel_y21,mobile_accel_z21,mobile_gyros_x21,mobile_gyros_y21,mobile_gyros_z21,mobile_accel_x22,mobile_accel_y22,mobile_accel_z22,mobile_gyros_x22,mobile_gyros_y22,mobile_gyros_z22
shake,10301,203,203_10301_260412123200392,1.7623138427734375,1.1617153882980347,10.019346237182617,0.8626937866210938,-0.9726494550704956,0.025809036567807198,1.6971094608306885,1.170688509941101,11.166705131530762,0.42745262384414673,-0.3707949221134186,0.013133592903614044,1.8299111127853394,0.5198407173156738,12.220743179321289,-0.09178243577480316,0.6090322136878967,0.1288924664258957,1.9609181880950928,1.9956140518188477,11.22054386138916,-0.27717989683151245,1.490510106086731,0.27290382981300354,0.46061834692955017,1.1563315391540527,8.654241561889648,0.013744457624852657,0.9071341753005981,0.06322450190782547,0.35114672780036926,0.8913264274597168,8.325826644897461,0.19165882468223572,-0.233503058552742,-0.012370011769235134,1.1521440744400024,1.165902853012085,9.570094108581543,0.1701258420944214,-0.5885682106018066,-0.0308486707508564,1.073180913925171,1.103689432144165,10.434501647949219,0.08781181275844574,-0.32268932461738586,-0.06490438431501389,1.0241280794143677,1.0013962984085083,10.346565246582031,-0.043371398001909256,0.06505709886550903,-0.0772743970155716,1.0019944906234741,1.0049854516983032,9.92243766784668,-0.11453714966773987,0.27977606654167175,-0.07834340631961823,0.98703932762146,0.8171489238739014,9.686145782470703,-0.06322450190782547,0.1957821547985077,-0.11102467030286789,0.9589236974716187,0.7884350419044495,9.90987491607666,-0.07101303339004517,0.1130099818110466,-0.1078176349401474,1.0701899528503418,0.8727820515632629,10.17428207397461,-0.11942406743764877,0.1130099818110466,-0.0948367565870285,1.1545369625091553,0.9475577473640442,10.247262954711914,-0.14920371770858765,0.09651663154363632,-0.05803215503692627,1.054038405418396,0.9170492887496948,10.15872859954834,-0.12965604662895203,0.0870482325553894,-0.03252854943275452,0.8279166221618652,0.8213363885879517,9.869794845581055,-0.11285726726055145,0.09850194305181503,-0.028405211865901947,0.9044869542121887,0.7004988193511963,9.841081619262695,-0.17287473380565643,0.09117157012224197,-0.009926552884280682,0.98703932762146,0.6430711150169373,9.81356430053711,-0.2637408673763275,0.07513637095689774,0.041386090219020844,0.9678967595100403,0.6855437159538269,9.81655502319336,-0.342542439699173,0.06307178735733032,0.08903354406356812,0.8745766878128052,0.6526423692703247,9.751350402832031,-0.34498587250709534,0.043829549103975296,0.10445787757635117,0.7668996453285217,0.5300102233886719,9.674779891967773,-0.25870123505592346,-0.0256563201546669,0.10354158282279968,0.7914260625839233,0.5539384484291077,9.743574142456055,-0.15775582194328308,-0.09575305134057999,0.09957095980644226,0.9032905697822571,0.625723123550415,10.029516220092773,-0.09422589093446732,-0.05497783049941063,0.1000291109085083
