label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25,watch_accel_x26,watch_accel_y26,watch_accel_z26,watch_gyros_x26,watch_gyros_y26,watch_gyros_z26,watch_accel_x27,watch_accel_y27,watch_accel_z27,watch_gyros_x27,watch_gyros_y27,watch_gyros_z27,watch_accel_x28,watch_accel_y28,watch_accel_z28,watch_gyros_x28,watch_gyros_y28,watch_gyros_z28
shake,10202,205,205_10202_260413220648120,4.666299343109131,-6.1052141189575195,-6.289567947387695,-1.2119566202163696,1.0592403411865234,1.5051720142364502,4.558559894561768,-7.228095054626465,-5.875370979309082,-1.2889256477355957,1.0421360731124878,1.431868076324463,4.376600742340088,-7.972691535949707,-5.664681434631348,-1.1936306953430176,0.9224064946174622,1.2388347387313843,4.412513732910156,-8.880094528198242,-5.22175407409668,-1.0396926403045654,0.8759807348251343,1.1093312501907349,4.271255970001221,-9.715670585632324,-4.7405195236206055,-0.8527678847312927,0.7965682744979858,0.9370672702789307,4.2760443687438965,-10.08437728881836,-4.206612586975098,-0.5619960427284241,0.6243042945861816,0.6841690540313721,4.321534156799316,-10.407594680786133,-4.273650169372559,-0.33108896017074585,0.4899139404296875,0.47769662737846375,4.412513732910156,-9.988609313964844,-4.156333923339844,-0.06841690838336945,0.34697145223617554,0.2590068578720093,4.37420654296875,-9.17697525024414,-4.352658748626709,0.21380282938480377,0.11972958594560623,-0.08796459436416626,4.477157115936279,-8.391676902770996,-4.644751071929932,0.3139847218990326,-0.03420845419168472,-0.3090978264808655,4.778826713562012,-7.886500358581543,-4.982333660125732,0.46670106053352356,-0.20891591906547546,-0.5363397002220154,4.920084476470947,-7.3454108238220215,-5.020640850067139,0.5546656250953674,-0.2883284091949463,-0.6243042945861816,5.056553840637207,-6.801927089691162,-5.051765441894531,0.5900958180427551,-0.34208452701568604,-0.675616979598999,5.149928092956543,-6.378153324127197,-5.331887245178223,0.66584312915802,-0.3836233615875244,-0.7000515460968018,5.4252610206604,-5.875370979309082,-5.56173038482666,0.6633996367454529,-0.4080579876899719,-0.7061602473258972,5.585672378540039,-5.60722017288208,-5.762843608856201,0.6157521605491638,-0.4056145250797272,-0.7000515460968018,5.609614372253418,-5.427655220031738,-5.609614372253418,0.5925393104553223,-0.394618958234787,-0.6939429044723511,5.456385612487793,-5.377377033233643,-5.6455278396606445,0.5534439086914062,-0.38606682419776917,-0.6878342628479004,5.468356609344482,-5.106832027435303,-5.7125654220581055,0.5082398653030396,-0.3799581825733185,-0.6768386960029602,5.683835029602051,-4.955997467041016,-5.760449409484863,0.4691445231437683,-0.37140607833862305,-0.6414085030555725,5.686229228973389,-4.960785865783691,-5.7341132164001465,0.3982841372489929,-0.35063666105270386,-0.5827654600143433,5.801150798797607,-4.9152960777282715,-5.774814605712891,0.3897320330142975,-0.34208452701568604,-0.5290092825889587,5.789179801940918,-4.881777286529541,-5.738901615142822,0.33597588539123535,-0.3139847218990326,-0.44837507605552673,5.949591159820557,-4.819528102874756,-5.7341132164001465,0.29077184200286865,-0.3066543638706207,-0.3982841372489929,6.107608318328857,-4.711789131164551,-5.7125654220581055,0.25534167885780334,-0.30543261766433716,-0.3384193480014801,6.165069580078125,-4.809951305389404,-5.74129581451416,0.1160643994808197,-0.28588494658470154,-0.2626720666885376,6.186617374420166,-4.908113479614258,-5.856217384338379,0.051312681287527084,-0.26145032048225403,-0.2174680233001709,6.184223175048828,-5.027823448181152,-6.023811340332031,0.02687807008624077,-0.2370157092809677,-0.17348572611808777,6.117185115814209,-5.20978307723999,-6.054935932159424,0.013439035043120384,-0.1722639948129654,-0.09529497474431992
