label,sub_label,user,file_id,mobile_accel_x0,mobile_accel_y0,mobile_accel_z0,mobile_gyros_x0,mobile_gyros_y0,mobile_gyros_z0,mobile_accel_x1,mobile_accel_y1,mobile_accel_z1,mobile_gyros_x1,mobile_gyros_y1,mobile_gyros_z1,mobile_accel_x2,mobile_accel_y2,mobile_accel_z2,mobile_gyros_x2,mobile_gyros_y2,mobile_gyros_z2,mobile_accel_x3,mobile_accel_y3,mobile_accel_z3,mobile_gyros_x3,mobile_gyros_y3,mobile_gyros_z3,mobile_accel_x4,mobile_accel_y4,mobile_accel_z4,mobile_gyros_x4,mobile_gyros_y4,mobile_gyros_z4,mobile_accel_x5,mobile_accel_y5,mobile_accel_z5,mobile_gyros_x5,mobile_gyros_y5,mobile_gyros_z5,mobile_accel_x6,mobile_accel_y6,mobile_accel_z6,mobile_gyros_x6,mobile_gyros_y6,mobile_gyros_z6,mobile_accel_x7,mobile_accel_y7,mobile_accel_z7,mobile_gyros_x7,mobile_gyros_y7,mobile_gyros_z7,mobile_accel_x8,mobile_accel_y8,mobile_accel_z8,mobile_gyros_x8,mobile_gyros_y8,mobile_gyros_z8,mobile_accel_x9,mobile_accel_y9,mobile_accel_z9,mobile_gyros_x9,mobile_gyros_y9,mobile_gyros_z9,mobile_accel_x10,mobile_accel_y10,mobile_accel_z10,mobile_gyros_x10,mobile_gyros_y10,mobile_gyros_z10,mobile_accel_x11,mobile_accel_y11,mobile_accel_z11,mobile_gyros_x11,mobile_gyros_y11,mobile_gyros_z11,mobile_accel_x12,mobile_accel_y12,mobile_accel_z12,mobile_gyros_x12,mobile_gyros_y12,mobile_gyros_z12,mobile_accel_x13,mobile_accel_y13,mobile_accel_z13,mobile_gyros_x13,mobile_gyros_y13,mobile_gyros_z13,mobile_accel_x14,mobile_accel_y14,mobile_accel_z14,mobile_gyros_x14,mobile_gyros_y14,mobile_gyros_z14,mobile_accel_x15,mobile_accel_y15,mobile_accel_z15,mobile_gyros_x15,mobile_gyros_y15,mobile_gyros_z15,mobile_accel_x16,mobile_accel_y16,mobile_accel_z16,mobile_gyros_x16,mobile_gyros_y16,mobile_gyros_z16,mobile_accel_x17,mobile_accel_y17,mobile_accel_z17,mobile_gyros_x17,mobile_gyros_y17,mobile_gyros_z17,mobile_accel_x18,mobile_accel_y18,mobile_accel_z18,mobile_gyros_x18,mobile_gyros_y18,mobile_gyros_z18,mobile_accel_x19,mobile_accel_y19,mobile_accel_z19,mobile_gyros_x19,mobile_gyros_y19,mobile_gyros_z19,mobile_accel_x20,mobile_accel_y20,mobile_accel_z20,mobile_gyros_x20,mobile_gyros_y20,mobile_gyros_z20,mobile_accel_x21,mobile_accel_y21,mobile_accel_z21,mobile_gyros_x21,mobile_gyros_y21,mobile_gyros_z21,mobile_accel_x22,mobile_accel_y22,mobile_accel_z22,mobile_gyros_x22,mobile_gyros_y22,mobile_gyros_z22,mobile_accel_x23,mobile_accel_y23,mobile_accel_z23,mobile_gyros_x23,mobile_gyros_y23,mobile_gyros_z23,mobile_accel_x24,mobile_accel_y24,mobile_accel_z24,mobile_gyros_x24,mobile_gyros_y24,mobile_gyros_z24,mobile_accel_x25,mobile_accel_y25,mobile_accel_z25,mobile_gyros_x25,mobile_gyros_y25,mobile_gyros_z25,mobile_accel_x26,mobile_accel_y26,mobile_accel_z26,mobile_gyros_x26,mobile_gyros_y26,mobile_gyros_z26,mobile_accel_x27,mobile_accel_y27,mobile_accel_z27,mobile_gyros_x27,mobile_gyros_y27,mobile_gyros_z27,mobile_accel_x28,mobile_accel_y28,mobile_accel_z28,mobile_gyros_x28,mobile_gyros_y28,mobile_gyros_z28,mobile_accel_x29,mobile_accel_y29,mobile_accel_z29,mobile_gyros_x29,mobile_gyros_y29,mobile_gyros_z29,mobile_accel_x30,mobile_accel_y30,mobile_accel_z30,mobile_gyros_x30,mobile_gyros_y30,mobile_gyros_z30,mobile_accel_x31,mobile_accel_y31,mobile_accel_z31,mobile_gyros_x31,mobile_gyros_y31,mobile_gyros_z31,mobile_accel_x32,mobile_accel_y32,mobile_accel_z32,mobile_gyros_x32,mobile_gyros_y32,mobile_gyros_z32,mobile_accel_x33,mobile_accel_y33,mobile_accel_z33,mobile_gyros_x33,mobile_gyros_y33,mobile_gyros_z33,mobile_accel_x34,mobile_accel_y34,mobile_accel_z34,mobile_gyros_x34,mobile_gyros_y34,mobile_gyros_z34,mobile_accel_x35,mobile_accel_y35,mobile_accel_z35,mobile_gyros_x35,mobile_gyros_y35,mobile_gyros_z35,mobile_accel_x36,mobile_accel_y36,mobile_accel_z36,mobile_gyros_x36,mobile_gyros_y36,mobile_gyros_z36,mobile_accel_x37,mobile_accel_y37,mobile_accel_z37,mobile_gyros_x37,mobile_gyros_y37,mobile_gyros_z37,mobile_accel_x38,mobile_accel_y38,mobile_accel_z38,mobile_gyros_x38,mobile_gyros_y38,mobile_gyros_z38,mobile_accel_x39,mobile_accel_y39,mobile_accel_z39,mobile_gyros_x39,mobile_gyros_y39,mobile_gyros_z39,mobile_accel_x40,mobile_accel_y40,mobile_accel_z40,mobile_gyros_x40,mobile_gyros_y40,mobile_gyros_z40,mobile_accel_x41,mobile_accel_y41,mobile_accel_z41,mobile_gyros_x41,mobile_gyros_y41,mobile_gyros_z41,mobile_accel_x42,mobile_accel_y42,mobile_accel_z42,mobile_gyros_x42,mobile_gyros_y42,mobile_gyros_z42,mobile_accel_x43,mobile_accel_y43,mobile_accel_z43,mobile_gyros_x43,mobile_gyros_y43,mobile_gyros_z43,mobile_accel_x44,mobile_accel_y44,mobile_accel_z44,mobile_gyros_x44,mobile_gyros_y44,mobile_gyros_z44,mobile_accel_x45,mobile_accel_y45,mobile_accel_z45,mobile_gyros_x45,mobile_gyros_y45,mobile_gyros_z45,mobile_accel_x46,mobile_accel_y46,mobile_accel_z46,mobile_gyros_x46,mobile_gyros_y46,mobile_gyros_z46,mobile_accel_x47,mobile_accel_y47,mobile_accel_z47,mobile_gyros_x47,mobile_gyros_y47,mobile_gyros_z47,mobile_accel_x48,mobile_accel_y48,mobile_accel_z48,mobile_gyros_x48,mobile_gyros_y48,mobile_gyros_z48,mobile_accel_x49,mobile_accel_y49,mobile_accel_z49,mobile_gyros_x49,mobile_gyros_y49,mobile_gyros_z49,mobile_accel_x50,mobile_accel_y50,mobile_accel_z50,mobile_gyros_x50,mobile_gyros_y50,mobile_gyros_z50,mobile_accel_x51,mobile_accel_y51,mobile_accel_z51,mobile_gyros_x51,mobile_gyros_y51,mobile_gyros_z51,mobile_accel_x52,mobile_accel_y52,mobile_accel_z52,mobile_gyros_x52,mobile_gyros_y52,mobile_gyros_z52,mobile_accel_x53,mobile_accel_y53,mobile_accel_z53,mobile_gyros_x53,mobile_gyros_y53,mobile_gyros_z53,mobile_accel_x54,mobile_accel_y54,mobile_accel_z54,mobile_gyros_x54,mobile_gyros_y54,mobile_gyros_z54,mobile_accel_x55,mobile_accel_y55,mobile_accel_z55,mobile_gyros_x55,mobile_gyros_y55,mobile_gyros_z55,mobile_accel_x56,mobile_accel_y56,mobile_accel_z56,mobile_gyros_x56,mobile_gyros_y56,mobile_gyros_z56,mobile_accel_x57,mobile_accel_y57,mobile_accel_z57,mobile_gyros_x57,mobile_gyros_y57,mobile_gyros_z57,mobile_accel_x58,mobile_accel_y58,mobile_accel_z58,mobile_gyros_x58,mobile_gyros_y58,mobile_gyros_z58,mobile_accel_x59,mobile_accel_y59,mobile_accel_z59,mobile_gyros_x59,mobile_gyros_y59,mobile_gyros_z59,mobile_accel_x60,mobile_accel_y60,mobile_accel_z60,mobile_gyros_x60,mobile_gyros_y60,mobile_gyros_z60,mobile_accel_x61,mobile_accel_y61,mobile_accel_z61,mobile_gyros_x61,mobile_gyros_y61,mobile_gyros_z61,mobile_accel_x62,mobile_accel_y62,mobile_accel_z62,mobile_gyros_x62,mobile_gyros_y62,mobile_gyros_z62,mobile_accel_x63,mobile_accel_y63,mobile_accel_z63,mobile_gyros_x63,mobile_gyros_y63,mobile_gyros_z63
shake,10202,205,205_10202_260413220709230,11.59382438659668,-4.07258415222168,11.182258605957031,-0.3529271185398102,0.23335035145282745,0.44211336970329285,13.58764362335205,-4.5714874267578125,12.163315773010254,0.3162752389907837,0.7452550530433655,-0.44700029492378235,13.690534591674805,-4.29451847076416,11.376675605773926,0.7959567904472351,0.8078686594963074,-1.6154319047927856,12.16391372680664,-4.425525665283203,9.248857498168945,0.5267181396484375,0.37003132700920105,-2.738201379776001,9.212367057800293,-5.265406131744385,8.649456024169922,-0.20662501454353333,-0.09208786487579346,-3.5643959045410156,5.313262462615967,-5.702694416046143,9.762716293334961,-0.7449495792388916,-0.5294670462608337,-4.129751205444336,1.0019944906234741,-4.870590686798096,11.822338104248047,-0.7588467597961426,-0.4631882309913635,-4.7099199295043945,-5.935994625091553,-3.245863914489746,13.540385246276855,-0.34834563732147217,-0.04046979174017906,-5.056585788726807,-14.239089012145996,-1.113858938217163,14.392230033874512,0.314748078584671,0.05085449293255806,-4.414414405822754,-19.076778411865234,1.6522440910339355,14.11107349395752,1.036637544631958,-0.01282816007733345,-3.1005969047546387,-19.94537353515625,4.584648132324219,12.510872840881348,1.6496403217315674,-0.03909534588456154,-1.8764238357543945,-19.666011810302734,6.562315940856934,9.400203704833984,1.8099923133850098,-0.19440771639347076,-0.8371901512145996,-18.790237426757812,6.729813575744629,6.485745906829834,1.428049087524414,-0.4062250852584839,0.40408703684806824,-16.41596031188965,5.797211170196533,4.639084815979004,0.7629700899124146,-0.7006618976593018,1.672242283821106,-12.997812271118164,3.9212381839752197,4.3549370765686035,0.13759729266166687,-0.8138245940208435,2.567464590072632,-10.17428207397461,1.7341982126235962,5.033302307128906,-0.2444986253976822,-0.795040488243103,3.168861150741577,-7.596613883972168,0.2021935135126114,6.390032768249512,-0.2228129357099533,-0.5172497630119324,3.6677849292755127,-5.19242525100708,-0.5473581552505493,7.438089370727539,0.04825831577181816,0.22235478460788727,4.04606294631958,-3.001796007156372,-0.7214360237121582,7.417750358581543,0.2559523284435272,0.9747874736785889,4.289950847625732,-0.22612173855304718,-0.3768695592880249,7.135396957397461,0.09193515032529831,1.4123194217681885,4.368141174316406,2.589034080505371,-0.010767702013254166,7.361518859863281,-0.4079049527645111,1.4929535388946533,4.31652307510376,5.061418056488037,-0.43190449476242065,8.438887596130371,-1.0163263082504272,1.2281436920166016,4.097070217132568,7.29810905456543,-2.365305185317993,10.272985458374023,-1.510210394859314,0.8063415288925171,3.729635000228882,9.273384094238281,-4.6408796310424805,13.418949127197266,-1.5667154788970947,0.5227475166320801,3.201542377471924,11.197213172912598,-6.591030120849609,15.64128303527832,-1.114675521850586,0.17256930470466614,2.494619131088257,13.019946098327637,-8.46461009979248,16.312469482421875,-0.2868010103702545,-0.11117739230394363,1.6006184816360474,15.03290843963623,-8.668598175048828,15.608980178833008,0.6343830823898315,0.029932374134659767,0.46654796600341797,15.31047534942627,-8.099106788635254,13.271790504455566,1.191797137260437,0.31093016266822815,-0.7516691088676453,13.937593460083008,-6.993622303009033,10.852646827697754,1.2621994018554688,0.38179048895835876,-1.908188819885254,11.59262752532959,-5.898906230926514,9.573084831237793,1.067638874053955,0.28008151054382324,-2.8880159854888916,8.848658561706543,-5.361119270324707,8.959924697875977,0.7788525819778442,0.10018182545900345,-3.6280786991119385,5.880361557006836,-5.1906304359436035,8.636893272399902,0.448527455329895,-0.18860450387001038,-4.17724609375,2.6195425987243652,-4.880161762237549,9.491728782653809,0.2503018379211426,-0.3410152494907379,-4.620428562164307,-2.1649062633514404,-3.2033913135528564,10.871191024780273,0.4027126133441925,-0.2655734717845917,-5.041924953460693,-8.194221496582031,-0.6125625967979431,11.616556167602539,0.8159626126289368,-0.20647229254245758,-4.988169193267822,-13.691731452941895,1.4057832956314087,11.045269012451172,1.2008074522018433,-0.22495095431804657,-4.104094982147217,-15.833905220031738,3.1932218074798584,9.180662155151367,1.3286309242248535,-0.3975202441215515,-2.7026185989379883,-14.132010459899902,5.827121257781982,7.923832416534424,1.2704460620880127,-0.18829907476902008,-1.7508912086486816,-12.876975059509277,6.923034191131592,6.480959892272949,0.9960150122642517,-0.17562362551689148,-1.162628412246704,-11.83310604095459,6.401997089385986,5.820540904998779,0.5071704983711243,-0.3889681398868561,-0.45020735263824463,-9.832706451416016,5.523830890655518,6.565905570983887,0.19853104650974274,-0.4712821841239929,0.29901832342147827,-6.942774772644043,4.934000492095947,7.309474945068359,0.11148282140493393,-0.27137666940689087,0.8348994255065918,-4.308277130126953,4.193421840667725,7.442874908447266,0.0154243353754282,-0.06887500733137131,1.1676679849624634,-2.3820550441741943,3.363112211227417,7.904689788818359,-0.039706211537122726,0.07040216773748398,1.3755147457122803,-0.6556333899497986,2.884547710418701,8.438887596130371,-0.026572618633508682,0.21090106666088104,1.4311034679412842,1.0528420209884644,2.8414769172668457,8.493324279785156,-0.04810560122132301,0.3289506733417511,1.2357794046401978,2.0033907890319824,3.2476584911346436,8.266005516052246,-0.21319180727005005,0.26419901847839355,0.82436203956604,1.8137595653533936,3.059821844100952,8.598010063171387,-0.4196641147136688,0.13103049993515015,0.5581777095794678,1.4883357286453247,3.3068809509277344,9.717850685119629,-0.4224129915237427,0.20311254262924194,0.46975502371788025,1.0277173519134521,3.1758737564086914,9.81236743927002,-0.33536475896835327,0.24495677649974823,0.4604393243789673,1.0755738019943237,2.9874391555786133,9.573084831237793,-0.33078327775001526,0.14477495849132538,0.44898560643196106,1.2538390159606934,2.978466033935547,9.93978500366211,-0.30970844626426697,0.05497783049941063,0.33490660786628723,0.844068169593811,2.799602508544922,10.195219039916992,-0.23105959594249725,0.014660755172371864,0.22418737411499023,0.32542386651039124,2.579462766647339,10.240084648132324,-0.12767073512077332,0.04627300798892975,0.18753549456596375,-0.07178468257188797,2.451446771621704,10.195219039916992,-0.03894263133406639,0.08093958348035812,0.22769984602928162,-0.1136590763926506,2.4406790733337402,9.933204650878906,-0.006719512399286032,0.0206166859716177,0.2435823380947113,0.20937198400497437,2.640479803085327,9.89970588684082,0.023518294095993042,-0.05070177838206291,0.19043709337711334,0.4325026869773865,2.6763720512390137,9.751948356628418,0.043829549103975296,-0.025350889191031456,0.1262962967157364,0.5168496966362,2.5537400245666504,9.716055870056152,0.08338304609060287,0.07528908550739288,0.14477495849132538,0.7525427341461182,2.6147570610046387,9.723235130310059,0.1876882016658783,0.22479823231697083,0.16340632736682892,1.0049854516983032,2.7457640171051025,9.429515838623047,0.28206682205200195,0.3139844834804535,0.1256854236125946,1.038485050201416,2.9766714572906494,9.097511291503906,0.27397283911705017,0.3170388340950012,0.028557928279042244,0.8566305041313171,3.2027931213378906,8.783453941345215,0.18402300775051117,0.23441936075687408,-0.0824667438864708,0.4941178858280182,3.219542980194092,8.636295318603516,0.01282816007733345,0.047952886670827866,-0.15302163362503052
