label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13
shake,10202,109,109_10202_260409190458696,-0.8619126081466675,-7.747636795043945,-5.829881191253662,-0.00366519158706069,0.00855211354792118,-0.009773843921720982,-0.7948749661445618,-7.711723804473877,-5.729324817657471,-0.03176499158143997,0.02321287989616394,-0.018325956538319588,-0.8259995579719543,-7.718906402587891,-5.853823184967041,0.012217304669320583,0.00366519158706069,-0.010995574295520782,-0.7182605266571045,-7.718906402587891,-5.947196960449219,0.04886921867728233,-0.015882495790719986,0.0,-0.8140285611152649,-7.7428483963012695,-5.7772088050842285,0.02687807008624077,-0.012217304669320583,0.0,-0.8020575642585754,-7.706935405731201,-5.75326681137085,0.02321287989616394,-0.00733038317412138,-0.0024434609804302454,-0.751779317855835,-7.711723804473877,-5.834669589996338,0.04886921867728233,-0.015882495790719986,0.00855211354792118,-0.7709329724311829,-7.795520782470703,-5.8203043937683105,0.05253441259264946,-0.021991148591041565,0.012217304669320583,-0.828393816947937,-7.750030994415283,-5.805939197540283,0.03787364438176155,-0.013439035043120384,0.004886921960860491,-0.8164227604866028,-7.802703380584717,-5.681440830230713,0.01710422709584236,-0.0024434609804302454,-0.0012217304902151227,-0.7709329724311829,-7.771578788757324,-5.796362400054932,0.01710422709584236,-0.00366519158706069,0.0,-0.8188169598579407,-7.7643961906433105,-5.810727596282959,0.006108652334660292,0.00366519158706069,-0.009773843921720982,-0.8667010068893433,-7.807491779327393,-5.7556610107421875,-0.00366519158706069,0.013439035043120384,-0.015882495790719986,-0.8259995579719543,-7.766790390014648,-5.8203043937683105,0.00733038317412138,0.004886921960860491,-0.00733038317412138
