label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25
random,999,201,201_999_260411205307938,-4.953603267669678,-9.425971984863281,-2.715024709701538,-1.9743164777755737,-0.7122688889503479,-1.0677924156188965,-4.156333923339844,-10.673351287841797,-3.6535518169403076,-1.6407840251922607,-0.9541715383529663,-1.1496484279632568,-3.177105665206909,-11.63342571258545,-2.849100112915039,-0.8698720932006836,-1.1044443845748901,-0.8393288254737854,-3.450044631958008,-10.716446876525879,-2.580949544906616,-0.5057964324951172,-1.06657075881958,-0.6438519954681396,-3.5865142345428467,-10.398017883300781,-2.738966703414917,-0.6377432942390442,-1.1081095933914185,-0.4178318381309509,-3.7229835987091064,-9.86889934539795,-2.7054479122161865,-1.0946705341339111,-1.1985175609588623,-0.2675589919090271,-3.620033025741577,-9.653421401977539,-2.5713725090026855,-1.441641926765442,-1.282817006111145,-0.1661553531885147,-3.9049429893493652,-9.751583099365234,-2.183511972427368,-1.186300277709961,-1.235169529914856,-0.10262536257505417,-3.6942532062530518,-8.973467826843262,-2.4013843536376953,-0.7721336483955383,-1.156978726387024,-0.05375614017248154,-3.6104562282562256,-8.741230010986328,-2.9065608978271484,-0.43249258399009705,-1.0983357429504395,-0.07330382615327835,-3.581725835800171,-8.75080680847168,-2.4851813316345215,-0.3591887652873993,-1.1191051006317139,-0.02932153269648552,-4.1874589920043945,-8.746018409729004,-1.9800047874450684,-0.3139847218990326,-1.0641272068023682,0.06963863968849182,-4.153939723968506,-8.44434928894043,-1.623268723487854,-0.33597588539123535,-1.076344609260559,-0.16859880089759827,-4.137180328369141,-8.939949035644531,-1.2689268589019775,-0.35185837745666504,-0.9541715383529663,-0.19547687470912933,-4.656722068786621,-8.978256225585938,-1.2880805730819702,-0.2785545587539673,-0.8014551997184753,-0.20525072515010834,-5.257667064666748,-8.609549522399902,-1.3048399686813354,-0.12217304855585098,-0.7195992469787598,-0.11728613078594208,-5.0469770431518555,-8.542511940002441,-1.1540051698684692,0.021991148591041565,-0.6401867866516113,-0.07941248267889023,-4.685452938079834,-8.10437297821045,-1.2210428714752197,0.12461651116609573,-0.5326744914054871,-0.05253441259264946,-4.821922302246094,-8.04930591583252,-1.2473790645599365,-0.025656340643763542,-0.4031710624694824,-0.02932153269648552,-4.570530891418457,-8.123526573181152,-1.4844050407409668,-0.23579397797584534,-0.34574973583221436,-0.021991148591041565,-4.194641590118408,-8.269572257995605,-1.4844050407409668,-0.21135938167572021,-0.2981022298336029,-0.05253441259264946,-4.546588897705078,-8.372523307800293,-1.3742717504501343,-0.15882496535778046,-0.2382374405860901,-0.059864792972803116,-4.132391929626465,-8.312667846679688,-1.3311761617660522,-0.11362093687057495,-0.21380282938480377,-0.06475171446800232,-3.88818359375,-8.238448143005371,-1.41257905960083,-0.1466076523065567,-0.18325957655906677,-0.08796459436416626,-4.414907932281494,-8.31985092163086,-1.4772224426269531,-0.15271630883216858,-0.10751228034496307,-0.10262536257505417,-4.321534156799316,-8.446743965148926,-1.5705963373184204,-0.17959438264369965,-0.10873401165008545,-0.012217304669320583
