label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20
shake,10301,205,205_10301_260413221037113,6.382941722869873,-5.032611846923828,-1.5418659448623657,1.3671164512634277,0.29565876722335815,-0.4764748811721802,5.552153587341309,-4.9152960777282715,-2.631227731704712,0.950506329536438,0.37140607833862305,-0.27122417092323303,6.114790916442871,-3.1675288677215576,-2.190694570541382,0.02076941914856434,0.47769662737846375,0.20525072515010834,5.851428985595703,-4.972756862640381,-1.7764976024627686,-0.13561208546161652,0.32498031854629517,0.4349360466003418,6.813898086547852,-4.982333660125732,-0.4812345504760742,-0.27122417092323303,0.02076941914856434,0.14416420459747314,5.633556365966797,-5.406107425689697,-1.1994950771331787,-1.0348057746887207,-0.13561208546161652,0.18570303916931152,5.6910176277160645,-5.963956356048584,-2.3558945655822754,-1.263269305229187,-0.19914206862449646,0.2968805134296417,6.205770969390869,-7.048529624938965,-3.3063924312591553,-1.1423180103302002,-0.32131510972976685,0.26022860407829285,6.531382083892822,-7.8529815673828125,-4.812345504760742,-0.7745771408081055,-0.39584067463874817,0.15515977144241333,6.988674640655518,-6.871358871459961,-4.331110954284668,-0.4105014503002167,-0.4178318381309509,0.12461651116609573,7.024587631225586,-6.885724067687988,-4.630385875701904,-0.2687807083129883,-0.375071257352829,0.04153883829712868,7.144298076629639,-6.742072105407715,-4.60165548324585,-0.17104226350784302,-0.3225368559360504,0.00733038317412138,6.876147270202637,-6.782773494720459,-4.266467571258545,-0.00366519158706069,-0.2223549485206604,0.04764748737215996,6.71334171295166,-6.7923502922058105,-4.039018154144287,0.036651913076639175,-0.2028072625398636,0.04642575979232788,6.643909931182861,-6.270414352416992,-3.9911341667175293,0.028099801391363144,-0.19058994948863983,0.024434609338641167,6.871358871459961,-5.810727596282959,-4.05817174911499,-0.1111774742603302,-0.1918116807937622,0.030543262138962746,6.629544734954834,-6.186617374420166,-3.957615375518799,-0.23090706765651703,-0.13316862285137177,0.0659734457731247,6.497863292694092,-6.555324077606201,-4.580107688903809,-0.18814650177955627,-0.08429940044879913,0.0659734457731247,6.646304130554199,-5.834669589996338,-4.965574264526367,-0.09896016865968704,-0.04398229718208313,0.08185594528913498,6.493074893951416,-7.467514991760254,-4.525041103363037,-0.03176499158143997,-0.025656340643763542,0.05009094998240471,6.212953567504883,-5.78678560256958,-3.1196448802948,0.3628539443016052,-0.1270599663257599,-0.0354301854968071
