label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23
shake,10202,201,201_10202_260411204204995,-2.2673089504241943,-9.59596061706543,-3.756502389907837,-0.6646214127540588,-0.8307767510414124,-0.8637634515762329,-2.205059766769409,-10.99896240234375,-3.0861260890960693,-0.5595525503158569,-0.6780604124069214,-0.6768386960029602,-2.008735179901123,-11.310209274291992,-2.6575639247894287,-0.2834414839744568,-0.48380526900291443,-0.4691445231437683,-2.1547815799713135,-10.862493515014648,-2.628833532333374,-0.07941248267889023,-0.2724458873271942,-0.24556782841682434,-2.2409727573394775,-10.90798282623291,-2.7006595134735107,0.02687807008624077,-0.06719517707824707,-0.02932153269648552,-2.2409727573394775,-10.776301383972168,-2.9328970909118652,0.14782938361167908,0.11484266817569733,0.1514945775270462,-2.2673089504241943,-10.457873344421387,-2.9951462745666504,0.2871066629886627,0.3494149148464203,0.37262779474258423,-2.4660277366638184,-9.890447616577148,-3.0334534645080566,0.37629300355911255,0.5644394755363464,0.5668829679489136,-2.4229321479797363,-9.627084732055664,-3.201047658920288,0.45326200127601624,0.7513642311096191,0.7110471725463867,-2.473210334777832,-9.394847869873047,-3.576937437057495,0.5216789245605469,0.9077457785606384,0.8185594081878662,-2.432508945465088,-9.306262016296387,-3.7612907886505127,0.6194173693656921,1.007927656173706,0.9175195693969727,-2.494758129119873,-8.901641845703125,-4.017470359802246,0.6695083379745483,1.1203268766403198,0.9993755221366882,-2.6647465229034424,-8.14028549194336,-4.357447147369385,0.6157521605491638,1.205847978591919,1.0604621171951294,-2.75812029838562,-7.864952564239502,-4.620809078216553,0.48747047781944275,1.244943380355835,1.0824532508850098,-3.045424461364746,-7.807491779327393,-5.080495834350586,0.45326200127601624,1.2229522466659546,1.0897835493087769,-3.160346269607544,-7.908048152923584,-5.499481201171875,0.5656611919403076,1.1948524713516235,1.0677924156188965,-3.337517261505127,-7.4100542068481445,-5.614402770996094,0.6682865619659424,1.1716395616531372,1.018923282623291,-3.450044631958008,-6.7277069091796875,-5.406107425689697,0.5925393104553223,1.1252137422561646,0.9480628371238708,-3.7181951999664307,-6.629544734954834,-5.585672378540039,0.46670106053352356,1.0653489828109741,0.8967501521110535,-3.869029998779297,-6.835445880889893,-6.189011573791504,0.39584067463874817,0.960280179977417,0.8148942589759827,-3.9815573692321777,-6.619967937469482,-6.275202751159668,0.4251621961593628,0.8674286603927612,0.7086036801338196,-4.079719543457031,-6.50025749206543,-5.808333396911621,0.3701843321323395,0.7342600226402283,0.607200026512146,-4.055777549743652,-6.6630635261535645,-5.559336185455322,0.30054569244384766,0.6108652353286743,0.5216789245605469,-4.125209331512451,-6.7061591148376465,-5.815515995025635,0.2687807083129883,0.5302310585975647,0.45326200127601624
