label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25,watch_accel_x26,watch_accel_y26,watch_accel_z26,watch_gyros_x26,watch_gyros_y26,watch_gyros_z26
shake,10202,201,201_10202_260411204209975,-1.4724340438842773,-7.5201873779296875,-5.647922039031982,-0.988379955291748,-1.3658946752548218,-1.6517796516418457,-0.9911994934082031,-9.32302188873291,-4.927267074584961,-1.1178834438323975,-1.3622294664382935,-1.5894713401794434,-0.629675030708313,-11.45146656036377,-4.170699596405029,-0.8820894360542297,-1.1850786209106445,-1.4123204946517944,-0.8020575642585754,-11.501745223999023,-3.6296098232269287,-0.475253164768219,-0.9138544201850891,-1.1643091440200806,-1.0630255937576294,-11.559206008911133,-3.292027235031128,-0.26145032048225403,-0.7293730974197388,-0.9297369122505188,-0.9409212470054626,-11.824962615966797,-3.205836057662964,-0.13439035415649414,-0.48869219422340393,-0.5913175344467163,-0.9026140570640564,-12.109871864318848,-3.2632968425750732,-0.04642575979232788,-0.17837265133857727,-0.21991148591041565,-0.8882488012313843,-12.081141471862793,-2.9903578758239746,0.11239920556545258,0.17348572611808777,0.13927727937698364,-0.811634361743927,-11.748347282409668,-2.7437551021575928,0.3933972120285034,0.4764748811721802,0.4605923891067505,-0.7637503147125244,-10.582371711730957,-3.2082302570343018,0.5155702829360962,0.7354817390441895,0.6792821288108826,-0.912190854549408,-10.134655952453613,-4.302380561828613,0.5729916095733643,0.998153805732727,0.8918632864952087,-0.9911994934082031,-9.763554573059082,-5.03021764755249,0.6096435189247131,1.1374311447143555,1.0751228332519531,-1.0319008827209473,-9.033323287963867,-5.219359874725342,0.6597344875335693,1.2388347387313843,1.2021827697753906,-1.5203180313110352,-8.327033042907715,-5.286397457122803,0.6829473376274109,1.2803735733032227,1.2559388875961304,-1.7334020137786865,-7.790732383728027,-6.009446144104004,0.636521577835083,1.246165156364441,1.29381263256073,-2.03507137298584,-7.6782050132751465,-6.624756336212158,0.5974262356758118,1.2119566202163696,1.292590856552124,-2.3343467712402344,-7.371747016906738,-6.950367450714111,0.6230825781822205,1.1386528015136719,1.2596040964126587,-2.516305923461914,-6.845022678375244,-7.053318023681641,0.7012733221054077,1.0519099235534668,1.2095131874084473,-2.736572504043579,-6.256049156188965,-6.821080684661865,0.720820963382721,0.9847147464752197,1.1398745775222778,-3.1435868740081787,-5.954379558563232,-6.847416877746582,0.6157521605491638,0.8979719281196594,1.0323622226715088,-3.378218650817871,-5.75326681137085,-6.737283706665039,0.4178318381309509,0.7379252314567566,0.9053022861480713,-3.4524388313293457,-5.75326681137085,-6.890512466430664,0.30054569244384766,0.5827654600143433,0.7415903806686401,-3.5745432376861572,-5.559336185455322,-7.110779285430908,0.2480112910270691,0.43615779280662537,0.5827654600143433,-3.5458126068115234,-5.456385612487793,-7.086836814880371,0.13927727937698364,0.24556782841682434,0.37629300355911255,-3.600879430770874,-5.382165431976318,-7.127538681030273,0.04398229718208313,0.07330382615327835,0.17470745742321014,-3.624821424484253,-5.324704647064209,-7.005434036254883,-0.019547687843441963,-0.09040805697441101,-0.030543262138962746,-3.622427225112915,-5.4228668212890625,-6.947973251342773,-0.10995574295520782,-0.24923302233219147,-0.22968533635139465
