label,sub_label,user,file_id,watch_accel_x0,watch_accel_y0,watch_accel_z0,watch_gyros_x0,watch_gyros_y0,watch_gyros_z0,watch_accel_x1,watch_accel_y1,watch_accel_z1,watch_gyros_x1,watch_gyros_y1,watch_gyros_z1,watch_accel_x2,watch_accel_y2,watch_accel_z2,watch_gyros_x2,watch_gyros_y2,watch_gyros_z2,watch_accel_x3,watch_accel_y3,watch_accel_z3,watch_gyros_x3,watch_gyros_y3,watch_gyros_z3,watch_accel_x4,watch_accel_y4,watch_accel_z4,watch_gyros_x4,watch_gyros_y4,watch_gyros_z4,watch_accel_x5,watch_accel_y5,watch_accel_z5,watch_gyros_x5,watch_gyros_y5,watch_gyros_z5,watch_accel_x6,watch_accel_y6,watch_accel_z6,watch_gyros_x6,watch_gyros_y6,watch_gyros_z6,watch_accel_x7,watch_accel_y7,watch_accel_z7,watch_gyros_x7,watch_gyros_y7,watch_gyros_z7,watch_accel_x8,watch_accel_y8,watch_accel_z8,watch_gyros_x8,watch_gyros_y8,watch_gyros_z8,watch_accel_x9,watch_accel_y9,watch_accel_z9,watch_gyros_x9,watch_gyros_y9,watch_gyros_z9,watch_accel_x10,watch_accel_y10,watch_accel_z10,watch_gyros_x10,watch_gyros_y10,watch_gyros_z10,watch_accel_x11,watch_accel_y11,watch_accel_z11,watch_gyros_x11,watch_gyros_y11,watch_gyros_z11,watch_accel_x12,watch_accel_y12,watch_accel_z12,watch_gyros_x12,watch_gyros_y12,watch_gyros_z12,watch_accel_x13,watch_accel_y13,watch_accel_z13,watch_gyros_x13,watch_gyros_y13,watch_gyros_z13,watch_accel_x14,watch_accel_y14,watch_accel_z14,watch_gyros_x14,watch_gyros_y14,watch_gyros_z14,watch_accel_x15,watch_accel_y15,watch_accel_z15,watch_gyros_x15,watch_gyros_y15,watch_gyros_z15,watch_accel_x16,watch_accel_y16,watch_accel_z16,watch_gyros_x16,watch_gyros_y16,watch_gyros_z16,watch_accel_x17,watch_accel_y17,watch_accel_z17,watch_gyros_x17,watch_gyros_y17,watch_gyros_z17,watch_accel_x18,watch_accel_y18,watch_accel_z18,watch_gyros_x18,watch_gyros_y18,watch_gyros_z18,watch_accel_x19,watch_accel_y19,watch_accel_z19,watch_gyros_x19,watch_gyros_y19,watch_gyros_z19,watch_accel_x20,watch_accel_y20,watch_accel_z20,watch_gyros_x20,watch_gyros_y20,watch_gyros_z20,watch_accel_x21,watch_accel_y21,watch_accel_z21,watch_gyros_x21,watch_gyros_y21,watch_gyros_z21,watch_accel_x22,watch_accel_y22,watch_accel_z22,watch_gyros_x22,watch_gyros_y22,watch_gyros_z22,watch_accel_x23,watch_accel_y23,watch_accel_z23,watch_gyros_x23,watch_gyros_y23,watch_gyros_z23,watch_accel_x24,watch_accel_y24,watch_accel_z24,watch_gyros_x24,watch_gyros_y24,watch_gyros_z24,watch_accel_x25,watch_accel_y25,watch_accel_z25,watch_gyros_x25,watch_gyros_y25,watch_gyros_z25,watch_accel_x26,watch_accel_y26,watch_accel_z26,watch_gyros_x26,watch_gyros_y26,watch_gyros_z26,watch_accel_x27,watch_accel_y27,watch_accel_z27,watch_gyros_x27,watch_gyros_y27,watch_gyros_z27,watch_accel_x28,watch_accel_y28,watch_accel_z28,watch_gyros_x28,watch_gyros_y28,watch_gyros_z28,watch_accel_x29,watch_accel_y29,watch_accel_z29,watch_gyros_x29,watch_gyros_y29,watch_gyros_z29,watch_accel_x30,watch_accel_y30,watch_accel_z30,watch_gyros_x30,watch_gyros_y30,watch_gyros_z30
shake,10203,107,107_10203_260409173234134,-1.5753847360610962,-8.269572257995605,-4.0294413566589355,-0.9199630618095398,-0.304210901260376,0.11362093687057495,-1.8339585065841675,-7.173028469085693,-4.129997730255127,-1.1362093687057495,-0.3885102868080139,0.1368338167667389,-2.03507137298584,-5.817910194396973,-3.4332852363586426,-1.2608258724212646,-0.4911356568336487,0.26022860407829285,-2.494758129119873,-5.602431774139404,-3.823540210723877,-1.370781660079956,-0.5791002511978149,0.43615779280662537,-2.5498247146606445,-7.062894821166992,-5.0876784324646,-1.5552629232406616,-0.6438519954681396,0.5082398653030396,-1.9177556037902832,-9.083600997924805,-7.058106422424316,-1.2315043210983276,-0.5693264007568359,0.4715879559516907,-1.8124107122421265,-9.701305389404297,-8.224082946777344,-0.7709119319915771,-0.394618958234787,0.3591887652873993,-2.0207061767578125,-9.210494041442871,-8.212111473083496,-0.4288274049758911,-0.15882496535778046,0.18814650177955627,-2.3942017555236816,-8.018181800842285,-8.008605003356934,-0.40194934606552124,0.00366519158706069,0.07452555745840073,-2.580949544906616,-7.838616371154785,-7.156269073486328,-0.42760565876960754,0.1270599663257599,-0.00855211354792118,-2.406172752380371,-8.65982723236084,-6.256049156188965,-0.3127630054950714,0.1869247704744339,-0.11728613078594208,-2.0446481704711914,-9.334992408752441,-5.916072368621826,-0.24556782841682434,0.1661553531885147,-0.27488934993743896,-1.8148049116134644,-9.445125579833984,-5.688623428344727,-0.1368338167667389,0.13927727937698364,-0.455705463886261,-1.9488801956176758,-9.282320022583008,-5.432443618774414,-0.07208210229873657,0.1014036312699318,-0.6401867866516113,-1.9345149993896484,-8.916007041931152,-5.092466831207275,-0.03176499158143997,0.024434609338641167,-0.789237916469574,-1.7812861204147339,-8.53293514251709,-4.747702121734619,-0.024434609338641167,-0.06108652427792549,-0.8808676600456238,-1.6543933153152466,-8.259995460510254,-4.5609540939331055,0.013439035043120384,-0.1722639948129654,-0.950506329536438,-1.5849615335464478,-7.886500358581543,-4.6040496826171875,0.039095375686883926,-0.2565633952617645,-0.979827880859375,-1.6615760326385498,-7.546523571014404,-4.711789131164551,0.04398229718208313,-0.36163222789764404,-0.978606104850769,-1.6543933153152466,-7.1251444816589355,-4.812345504760742,-0.02932153269648552,-0.44593164324760437,-0.9566149711608887,-1.6831238269805908,-6.560112476348877,-4.802768707275391,-0.1514945775270462,-0.5546656250953674,-0.8918632864952087,-1.5682021379470825,-6.1770405769348145,-4.879383087158203,-0.27611109614372253,-0.6511823534965515,-0.807563841342926,-1.522712230682373,-6.09324312210083,-5.104437828063965,-0.4056145250797272,-0.7476990818977356,-0.6914994716644287,-1.5107412338256836,-6.260837554931641,-5.461174011230469,-0.46792277693748474,-0.8344419002532959,-0.5962044596672058,-1.4652514457702637,-6.2632317543029785,-5.841852188110352,-0.4386012554168701,-0.8857545852661133,-0.5106833577156067,-1.4101848602294922,-6.169857978820801,-6.184223175048828,-0.33475416898727417,-0.8881980776786804,-0.3787364661693573,-1.4389152526855469,-5.805939197540283,-6.3302693367004395,-0.32986724376678467,-0.8723155856132507,-0.21380282938480377,-1.3862427473068237,-5.537788391113281,-6.557718276977539,-0.38117989897727966,-0.8539896011352539,-0.06963863968849182,-1.5298948287963867,-5.674258232116699,-6.576871871948242,-0.4703662395477295,-0.846659243106842,0.08796459436416626,-1.7549498081207275,-6.09324312210083,-6.9240312576293945,-0.6414085030555725,-0.8613200187683105,0.17470745742321014,-1.889025092124939,-6.3302693367004395,-7.378929615020752,-0.8857545852661133,-0.8405506014823914,0.2272418737411499
